engine,mode,prompt_id,run_id,gen_tokens,token_ms_mean,token_ms_p50,token_ms_p95,token_ms_p99,token_ms_std,slope_ms_per_relpos
tau,kv_cache,p2,26,256,41.45906011523437,41.797524,69.01894854999999,70.55977200999999,26.360694295352918,1.630881878736568
tau,kv_cache,p2,26,512,15.21673684765625,15.4832645,16.70740145,17.09258547,1.195585868635171,2.402460740572901
tau,kv_cache,p2,26,1024,14.766487795898438,14.632742,17.956081299999997,18.68853529,1.6215728343694353,4.409171903268702
tau,kv_cache,p2,28,128,40.9652770625,40.9891505,68.5218225,69.33588745,26.225314044235095,0.7958760904596511
tau,kv_cache,p2,28,256,39.658179537109376,38.4094085,67.96595975,68.89030412999999,26.017854271659605,2.8264354588693514
tau,kv_cache,p2,28,512,14.48400501171875,14.525088499999999,16.0777933,16.7887073,1.1387310736761709,3.216853609777863
tau,kv_cache,p2,28,1024,15.620898932617187,15.6347235,18.518452049999993,19.62292909,1.7196125932489255,4.527230264885196
tau,kv_cache,p2,30,128,40.5056106875,40.3827625,67.88820575,68.45088165,26.387975140689534,-0.10848727668923809
tau,kv_cache,p2,30,256,38.50892915429687,38.2294825,64.90626275,65.67235167999999,24.954486627802616,1.4381464625772824
tau,kv_cache,p2,30,512,15.087609869140625,14.8598025,17.11203145,17.953231909999996,1.1298199816792838,1.5488734331490792
tau,kv_cache,p2,30,1024,15.677404889648438,15.4466655,18.8292158,20.05662212,1.5533835484249157,3.7603881758901427
tau,kv_cache,p2_L1152,20,512,434.69804022265623,432.244672,720.54519765,733.3414526899999,275.7893394348596,10.369086682207252
tau,kv_cache,p2_L1152,20,2048,22.367143130371094,22.094486500000002,28.0737797,28.925085009999997,3.641187261883254,11.929638522457239
tau,kv_cache,p2_L768,8,512,558.4629942548828,550.8124385,973.41574775,980.82803045,405.9159309509048,9.582487084892515
tau,kv_cache,p2_L768,8,2048,372.5433311242676,356.928776,743.3375725000001,750.7886985,351.91438164266384,28.05579058591822
tau,kv_cache,p3,32,128,40.15850511328125,40.2556575,67.74105075,68.8320108,26.24961115029121,1.1526978082768904
tau,kv_cache,p3,32,256,39.6288795859375,39.8096365,67.12349075,68.15591446,26.36378192962822,0.2671783471733226
tau,kv_cache,p3,32,512,15.523578650390625,15.647884000000001,17.380918649999998,17.99606622,1.3184662603473538,3.5028929704397913
tau,kv_cache,p3,32,1024,16.607981600585937,16.3979005,19.10968635,19.86817499,1.3919157382755463,3.830710242901072
tau,kv_cache,p3,34,128,40.6921373125,40.5751595,67.888819,68.82973455,26.18648040365574,-0.027950919978004488
tau,kv_cache,p3,34,256,40.13657071484375,39.336773,67.4349307,68.71951354,25.775046556885894,2.676294696726994
tau,kv_cache,p3,34,512,14.365194705078125,14.294792000000001,16.1156902,16.99408735,1.052721247648171,2.9940087414655427
tau,kv_cache,p3,34,1024,16.892494193359376,16.843586000000002,19.620708299999997,20.09377072,1.8391634383640776,5.656830476767046
tau,kv_cache,p3,36,128,39.93921723046875,39.5995545,66.11821325,66.71880065,25.08511423024134,0.3735514076176973
tau,kv_cache,p3,36,256,39.2390026640625,39.8952855,66.1371352,68.25377314999999,24.940200095395614,2.1305615738155272
tau,kv_cache,p3,36,512,15.1176459765625,15.2339785,16.991525799999998,17.6922873,1.2556684920727677,3.4086146907909076
tau,kv_cache,p3,36,1024,15.128222883789062,15.3026745,17.2232166,18.04192854,1.3237233527023788,3.083263136056076
tau,kv_cache,p3_L1152,24,512,428.46791015917967,424.5740945,706.3457948,714.85020802,269.1025903516196,14.029536583639015
tau,kv_cache,p3_L1152,24,2048,23.092608010253905,23.0605935,28.40661485,29.647150630000002,3.353596858896245,11.113024662977857
tau,kv_cache,p3_L768,12,512,557.4439604091797,563.8815225000001,973.62447105,983.09718966,405.9748926965248,10.930640541159194
tau,kv_cache,p3_L768,12,2048,365.6855098762207,351.9268495,729.02533075,737.7343921,345.5042486376166,27.254233958784678
tau,no_cache,p1,19,128,253.761433671875,240.76178599999997,398.51115575,427.8172980499999,114.97440727577448,55.09891600952215
tau,no_cache,p1,19,256,313.9394071210937,280.3533355,600.6470946000001,729.35904041,165.28737882795613,228.7221229945528
tau,no_cache,p1,19,512,214.02590786914064,214.523465,308.7051187,342.95555537999996,55.90138761168107,186.08083038191367
tau,no_cache,p1,19,1024,315.1587020800781,302.981443,514.6731209999999,539.8028587399999,121.96549261915234,419.05088579583145
tau,no_cache,p1,21,128,252.654841484375,253.65069,392.73978850000003,399.64686205000004,109.76980547509817,49.196610574254144
tau,no_cache,p1,21,256,313.6678198320312,277.1710885,602.2975694,657.1669090299999,164.15897633131883,224.7624422345619
tau,no_cache,p1,21,512,216.1409124140625,216.7864735,317.0791841,343.67112291,53.65495718957548,177.5982716249987
tau,no_cache,p1,21,1024,316.5027918115234,312.6064965,516.2797032999999,539.02342255,121.99043002151787,419.2608619788054
tau,no_cache,p1,23,128,255.704311359375,241.6247635,398.19663275,412.8078478499999,110.95711651796839,53.89412893975481
tau,no_cache,p1,23,256,313.195304625,256.692632,622.61275005,682.80745979,168.4895698053333,221.46473578127723
tau,no_cache,p1,23,512,209.68658225976563,202.874683,293.55816699999997,317.76250251,53.1491442671083,179.4363924696902
tau,no_cache,p1,23,1024,316.3491871816406,308.2680765,520.2530317999998,551.1304831799999,122.30769896377396,418.9411209258507
tau,no_cache,p1_L1152,14,512,3917.231664075195,3676.282152,6392.6407718499995,6666.01318427,1729.122966541847,1694.9709913671961
tau,no_cache,p1_L1152,14,2048,5656.102943678955,3469.4176015000003,15384.1463005,16542.693724850003,5125.964146595349,7251.419140387139
tau,no_cache,p1_L768,2,512,2769.2023234003905,2597.974557,4737.5279123,4877.07511067,1250.499561884004,1625.7768878675215
tau,no_cache,p1_L768,2,2048,4373.813951556396,2424.258773,12609.716753,13657.064735400001,4197.918724260862,6433.421417035364
tau,no_cache,p2,25,128,258.91175950390624,250.200208,409.355114,447.2340348499999,118.42318821293883,52.11172965409272
tau,no_cache,p2,25,256,316.42063249023437,268.696883,621.1650509,696.59355489,168.64785471926578,232.05257137830188
tau,no_cache,p2,25,512,211.99846493359374,211.542516,317.5484806,343.32879075999995,55.845559618478234,187.39624309824785
tau,no_cache,p2,25,1024,316.96504971875,310.0802945,516.6624697,538.9601167,120.3437627486463,413.0946392813559
tau,no_cache,p2,27,128,256.70931283984373,250.12471,403.27785925,446.5822686999999,112.2896516981454,59.03709095641824
tau,no_cache,p2,27,256,318.0780724921875,265.12661549999996,629.4245195,705.9171861699999,168.425114182746,238.59996080292998
tau,no_cache,p2,27,512,213.56941215234374,211.18419949999998,314.7743458,336.26672002,56.76236738295783,189.995043050274
tau,no_cache,p2,27,1024,316.94508531054686,320.345595,516.7777992,535.16987732,120.23763499935423,412.8899357063444
tau,no_cache,p2,29,128,255.70155869140626,255.5638725,396.66776325,426.96158619999983,112.74002077729887,50.288257313129485
tau,no_cache,p2,29,256,312.93903730078125,278.46375850000004,600.5951153999999,663.3149550400001,165.0436194105467,219.74563477702
tau,no_cache,p2,29,512,214.40678618359374,210.866424,309.40169599999996,338.87735885,56.80821007811159,188.56509658763346
tau,no_cache,p2,29,1024,316.9852820439453,311.090156,519.0140053499999,540.4486524199999,123.14706127865422,422.09761972405386
tau,no_cache,p2_L1152,18,512,3895.9071370625,3749.0829034999997,6336.1252133,6655.43934369,1713.9529307717935,1692.0353303840436
tau,no_cache,p2_L1152,18,2048,1227.6969165141602,1106.972841,2302.34404505,2404.66511781,603.9016618494634,2057.591981301762
tau,no_cache,p2_L768,6,512,2769.388178875,2579.8741065,4742.54754265,4871.74202881,1254.1903425769472,1637.677976579393
tau,no_cache,p2_L768,6,2048,4372.109957681885,2395.8875585,12585.38797125,13608.545017650002,4179.269996935786,6378.372948571898
tau,no_cache,p3,31,128,255.02649078515626,240.53627799999998,400.963892,435.1122495999999,115.46053508387371,48.65889326991399
tau,no_cache,p3,31,256,314.8255399140625,269.0863445,604.865574,697.99750607,167.2398751083046,226.961046513161
tau,no_cache,p3,31,512,212.73233990234374,216.943112,294.38820875,308.79348637,53.45840554999589,179.38509788178217
tau,no_cache,p3,31,1024,318.00449072070313,309.7557905,517.1015667999999,538.4535674,122.59380171429247,420.7834032346757
tau,no_cache,p3,33,128,258.5836571289062,243.9404025,405.54042175,442.49546069999997,115.05156800249075,59.08752758963578
tau,no_cache,p3,33,256,317.0634113125,281.46770849999996,606.374353,666.0312163,166.56814110918774,223.94609485017196
tau,no_cache,p3,33,512,210.4360836328125,213.20293800000002,289.77056165,300.1190111,51.78567111269606,175.74054379185404
tau,no_cache,p3,33,1024,316.3356266708984,310.08664450000003,516.8102772499999,536.78002885,120.576657698814,413.9740082021657
tau,no_cache,p3,35,128,256.7078132421875,244.4099565,397.18032949999997,423.00196034999993,111.49028151830217,51.26326916755204
tau,no_cache,p3,35,256,319.19602551953125,269.54433500000005,650.4001513999999,685.8444012,168.98117721472602,224.44748451480905
tau,no_cache,p3,35,512,214.44126169335937,212.818224,295.10166825,307.91836992,56.39186403101932,188.07179060415882
tau,no_cache,p3,35,1024,315.91016013964844,301.01412700000003,513.6995185999999,540.9397376,120.57166845543259,413.45949719352257
tau,no_cache,p3_L1152,22,512,3899.9076205009765,3663.537917,6344.040668399999,6624.48139209,1712.2954011081067,1683.8246188803187
tau,no_cache,p3_L1152,22,2048,1225.8774719169921,1117.536319,2307.8451371,2405.28285859,603.031098162167,2055.0024184258727
tau,no_cache,p3_L768,10,512,2762.8908416396484,2571.0159025000003,4726.5573175,4849.22834908,1245.6780046258002,1634.9060923662237
tau,no_cache,p3_L768,10,2048,4369.688850327148,2442.879444,12537.8856975,13587.834322300001,4173.420511865759,6364.254894208733
