run_id,engine,mode,prompt_id,embd_mult,token_index,token_ms
1,nano,no_cache,p1_L768,3,44,1212.040805
1,nano,no_cache,p1_L768,3,45,1116.474234
1,nano,no_cache,p1_L768,3,46,1142.191073
1,nano,no_cache,p1_L768,3,47,1142.907674
1,nano,no_cache,p1_L768,3,48,1197.422217
1,nano,no_cache,p1_L768,3,49,1162.368654
1,nano,no_cache,p1_L768,3,50,1162.330822
1,nano,no_cache,p1_L768,3,51,1174.669883
1,nano,no_cache,p1_L768,3,52,1119.635649
1,nano,no_cache,p1_L768,3,53,1200.949665
1,nano,no_cache,p1_L768,3,54,1172.697533
1,nano,no_cache,p1_L768,3,55,1262.263509
1,nano,no_cache,p1_L768,3,56,1139.882816
1,nano,no_cache,p1_L768,3,57,1219.696438
1,nano,no_cache,p1_L768,3,58,1298.590198
1,nano,no_cache,p1_L768,3,59,1203.949583
1,nano,no_cache,p1_L768,3,60,1483.430731
1,nano,no_cache,p1_L768,3,61,1138.641042
1,nano,no_cache,p1_L768,3,62,1159.222348
1,nano,no_cache,p1_L768,3,63,1181.578581
1,nano,no_cache,p1_L768,3,64,1160.536077
1,nano,no_cache,p1_L768,3,65,1226.502539
1,nano,no_cache,p1_L768,3,66,1157.905936
1,nano,no_cache,p1_L768,3,67,1195.016878
1,nano,no_cache,p1_L768,3,68,1113.834484
1,nano,no_cache,p1_L768,3,69,1156.107769
1,nano,no_cache,p1_L768,3,70,1160.462046
1,nano,no_cache,p1_L768,3,71,1098.827760
1,nano,no_cache,p1_L768,3,72,1090.042200
1,nano,no_cache,p1_L768,3,73,1114.093608
1,nano,no_cache,p1_L768,3,74,1150.939923
1,nano,no_cache,p1_L768,3,75,1189.153504
1,nano,no_cache,p1_L768,3,76,1201.458732
1,nano,no_cache,p1_L768,3,77,1181.254916
1,nano,no_cache,p1_L768,3,78,1129.412710
1,nano,no_cache,p1_L768,3,79,1127.021826
1,nano,no_cache,p1_L768,3,80,1222.576872
1,nano,no_cache,p1_L768,3,81,1317.526831
1,nano,no_cache,p1_L768,3,82,1146.222932
1,nano,no_cache,p1_L768,3,83,1159.428328
1,nano,no_cache,p1_L768,3,84,1128.155094
1,nano,no_cache,p1_L768,3,85,1188.077419
1,nano,no_cache,p1_L768,3,86,1143.583780
1,nano,no_cache,p1_L768,3,87,1223.879024
1,nano,no_cache,p1_L768,3,88,1187.128386
1,nano,no_cache,p1_L768,3,89,1142.687379
1,nano,no_cache,p1_L768,3,90,1152.605900
1,nano,no_cache,p1_L768,3,91,1155.808295
1,nano,no_cache,p1_L768,3,92,1162.722798
1,nano,no_cache,p1_L768,3,93,1152.839255
1,nano,no_cache,p1_L768,3,94,1154.243285
1,nano,no_cache,p1_L768,3,95,1170.286592
1,nano,no_cache,p1_L768,3,96,1155.478458
1,nano,no_cache,p1_L768,3,97,1151.904934
1,nano,no_cache,p1_L768,3,98,1177.290736
1,nano,no_cache,p1_L768,3,99,1144.559464
1,nano,no_cache,p1_L768,3,100,1265.887759
1,nano,no_cache,p1_L768,3,101,1192.309658
1,nano,no_cache,p1_L768,3,102,1196.816678
1,nano,no_cache,p1_L768,3,103,1495.600411
1,nano,no_cache,p1_L768,3,104,1421.076231
1,nano,no_cache,p1_L768,3,105,1426.113918
1,nano,no_cache,p1_L768,3,106,1501.739223
1,nano,no_cache,p1_L768,3,107,1430.282088
1,nano,no_cache,p1_L768,3,108,1380.991821
1,nano,no_cache,p1_L768,3,109,1437.136223
1,nano,no_cache,p1_L768,3,110,1371.770115
1,nano,no_cache,p1_L768,3,111,1422.320682
1,nano,no_cache,p1_L768,3,112,1405.876854
1,nano,no_cache,p1_L768,3,113,1404.170694
1,nano,no_cache,p1_L768,3,114,1439.173209
1,nano,no_cache,p1_L768,3,115,1485.988674
1,nano,no_cache,p1_L768,3,116,1442.061875
1,nano,no_cache,p1_L768,3,117,1395.914271
1,nano,no_cache,p1_L768,3,118,1395.069469
1,nano,no_cache,p1_L768,3,119,1385.600591
1,nano,no_cache,p1_L768,3,120,1373.310410
1,nano,no_cache,p1_L768,3,121,1428.952723
1,nano,no_cache,p1_L768,3,122,1422.049359
1,nano,no_cache,p1_L768,3,123,1503.633552
1,nano,no_cache,p1_L768,3,124,1460.753697
1,nano,no_cache,p1_L768,3,125,1459.995114
1,nano,no_cache,p1_L768,3,126,1506.680969
1,nano,no_cache,p1_L768,3,127,1400.469790
1,nano,no_cache,p1_L768,3,128,1383.883449
1,nano,no_cache,p1_L768,3,129,1483.940774
1,nano,no_cache,p1_L768,3,130,1476.222796
1,nano,no_cache,p1_L768,3,131,1540.432342
1,nano,no_cache,p1_L768,3,132,1615.719721
1,nano,no_cache,p1_L768,3,133,1679.821350
1,nano,no_cache,p1_L768,3,134,1650.077654
1,nano,no_cache,p1_L768,3,135,1566.406330
1,nano,no_cache,p1_L768,3,136,1499.260842
1,nano,no_cache,p1_L768,3,137,1472.333463
1,nano,no_cache,p1_L768,3,138,1466.170924
1,nano,no_cache,p1_L768,3,139,1536.229910
1,nano,no_cache,p1_L768,3,140,1506.806120
1,nano,no_cache,p1_L768,3,141,1456.443994
1,nano,no_cache,p1_L768,3,142,1499.483799
1,nano,no_cache,p1_L768,3,143,1511.406195
1,nano,no_cache,p1_L768,3,144,1481.024431
1,nano,no_cache,p1_L768,3,145,1491.377488
1,nano,no_cache,p1_L768,3,146,1530.470381
1,nano,no_cache,p1_L768,3,147,1479.982595
1,nano,no_cache,p1_L768,3,148,1447.580154
1,nano,no_cache,p1_L768,3,149,1512.354492
1,nano,no_cache,p1_L768,3,150,1458.599688
1,nano,no_cache,p1_L768,3,151,1448.665265
1,nano,no_cache,p1_L768,3,152,1497.039513
1,nano,no_cache,p1_L768,3,153,1464.464452
1,nano,no_cache,p1_L768,3,154,1485.557807
1,nano,no_cache,p1_L768,3,155,1462.668997
1,nano,no_cache,p1_L768,3,156,1500.331774
1,nano,no_cache,p1_L768,3,157,1489.810261
1,nano,no_cache,p1_L768,3,158,1497.432713
1,nano,no_cache,p1_L768,3,159,1499.613476
1,nano,no_cache,p1_L768,3,160,1505.059670
1,nano,no_cache,p1_L768,3,161,1501.048158
1,nano,no_cache,p1_L768,3,162,1506.540161
1,nano,no_cache,p1_L768,3,163,1506.931069
1,nano,no_cache,p1_L768,3,164,1505.398646
1,nano,no_cache,p1_L768,3,165,1512.247255
1,nano,no_cache,p1_L768,3,166,1512.040505
1,nano,no_cache,p1_L768,3,167,1517.281267
1,nano,no_cache,p1_L768,3,168,1508.532971
1,nano,no_cache,p1_L768,3,169,1518.769378
1,nano,no_cache,p1_L768,3,170,1506.395612
1,nano,no_cache,p1_L768,3,171,1511.891176
1,nano,no_cache,p1_L768,3,172,1526.169237
1,nano,no_cache,p1_L768,3,173,1522.170486
1,nano,no_cache,p1_L768,3,174,1495.898396
1,nano,no_cache,p1_L768,3,175,1499.848102
1,nano,no_cache,p1_L768,3,176,1505.653604
1,nano,no_cache,p1_L768,3,177,1526.437029
1,nano,no_cache,p1_L768,3,178,1563.080673
1,nano,no_cache,p1_L768,3,179,1495.168424
1,nano,no_cache,p1_L768,3,180,1484.282203
1,nano,no_cache,p1_L768,3,181,1519.121568
1,nano,no_cache,p1_L768,3,182,1479.787910
1,nano,no_cache,p1_L768,3,183,1496.162038
1,nano,no_cache,p1_L768,3,184,1476.801950
1,nano,no_cache,p1_L768,3,185,1490.434782
1,nano,no_cache,p1_L768,3,186,1475.320370
1,nano,no_cache,p1_L768,3,187,1484.927588
1,nano,no_cache,p1_L768,3,188,1529.786487
1,nano,no_cache,p1_L768,3,189,1508.840567
1,nano,no_cache,p1_L768,3,190,1481.759913
1,nano,no_cache,p1_L768,3,191,1493.982359
1,nano,no_cache,p1_L768,3,192,1497.395324
1,nano,no_cache,p1_L768,3,193,1499.476820
1,nano,no_cache,p1_L768,3,194,1506.723157
1,nano,no_cache,p1_L768,3,195,1520.268101
1,nano,no_cache,p1_L768,3,196,1497.576287
1,nano,no_cache,p1_L768,3,197,1534.460562
1,nano,no_cache,p1_L768,3,198,1500.437137
1,nano,no_cache,p1_L768,3,199,1500.318212
1,nano,no_cache,p1_L768,3,200,1497.245476
1,nano,no_cache,p1_L768,3,201,1545.812392
1,nano,no_cache,p1_L768,3,202,1534.065670
1,nano,no_cache,p1_L768,3,203,1539.075651
1,nano,no_cache,p1_L768,3,204,1534.095925
1,nano,no_cache,p1_L768,3,205,1549.415491
1,nano,no_cache,p1_L768,3,206,1541.550715
1,nano,no_cache,p1_L768,3,207,1535.913484
1,nano,no_cache,p1_L768,3,208,1539.979570
1,nano,no_cache,p1_L768,3,209,1527.486679
1,nano,no_cache,p1_L768,3,210,1517.035641
1,nano,no_cache,p1_L768,3,211,1519.054486
1,nano,no_cache,p1_L768,3,212,1532.098936
1,nano,no_cache,p1_L768,3,213,1599.261082
1,nano,no_cache,p1_L768,3,214,1576.063836
1,nano,no_cache,p1_L768,3,215,1527.128218
1,nano,no_cache,p1_L768,3,216,1532.334355
1,nano,no_cache,p1_L768,3,217,1538.270034
1,nano,no_cache,p1_L768,3,218,1564.662148
1,nano,no_cache,p1_L768,3,219,1569.359111
1,nano,no_cache,p1_L768,3,220,1572.274341
1,nano,no_cache,p1_L768,3,221,1580.713162
1,nano,no_cache,p1_L768,3,222,1565.688867
1,nano,no_cache,p1_L768,3,223,1586.088630
1,nano,no_cache,p1_L768,3,224,1575.664617
1,nano,no_cache,p1_L768,3,225,1584.478584
1,nano,no_cache,p1_L768,3,226,1574.647504
1,nano,no_cache,p1_L768,3,227,1573.351164
1,nano,no_cache,p1_L768,3,228,1592.517487
1,nano,no_cache,p1_L768,3,229,1587.043385
1,nano,no_cache,p1_L768,3,230,1589.654094
1,nano,no_cache,p1_L768,3,231,1543.158352
1,nano,no_cache,p1_L768,3,232,1574.428468
1,nano,no_cache,p1_L768,3,233,1550.327416
1,nano,no_cache,p1_L768,3,234,1564.218930
1,nano,no_cache,p1_L768,3,235,1592.526570
1,nano,no_cache,p1_L768,3,236,1620.191888
1,nano,no_cache,p1_L768,3,237,1589.567270
1,nano,no_cache,p1_L768,3,238,1566.656667
1,nano,no_cache,p1_L768,3,239,1557.419464
1,nano,no_cache,p1_L768,3,240,1569.090328
1,nano,no_cache,p1_L768,3,241,1576.014715
1,nano,no_cache,p1_L768,3,242,1574.390644
1,nano,no_cache,p1_L768,3,243,1576.851547
1,nano,no_cache,p1_L768,3,244,1585.722911
1,nano,no_cache,p1_L768,3,245,1573.606262
1,nano,no_cache,p1_L768,3,246,1574.496836
1,nano,no_cache,p1_L768,3,247,1583.062197
1,nano,no_cache,p1_L768,3,248,1583.630661
1,nano,no_cache,p1_L768,3,249,1598.960876
1,nano,no_cache,p1_L768,3,250,1586.520682
1,nano,no_cache,p1_L768,3,251,1586.388366
1,nano,no_cache,p1_L768,3,252,1629.918599
1,nano,no_cache,p1_L768,3,253,1586.456202
1,nano,no_cache,p1_L768,3,254,1682.809167
1,nano,no_cache,p1_L768,3,255,1621.295258
1,nano,no_cache,p1_L768,3,256,1638.211341
1,nano,no_cache,p1_L768,3,257,1665.299214
1,nano,no_cache,p1_L768,3,258,1734.793201
1,nano,no_cache,p1_L768,3,259,1647.792785
1,nano,no_cache,p1_L768,3,260,1688.833667
1,nano,no_cache,p1_L768,3,261,1699.377376
1,nano,no_cache,p1_L768,3,262,1692.141873
1,nano,no_cache,p1_L768,3,263,1682.478734
1,nano,no_cache,p1_L768,3,264,1647.340172
1,nano,no_cache,p1_L768,3,265,1645.298109
1,nano,no_cache,p1_L768,3,266,1673.794997
1,nano,no_cache,p1_L768,3,267,1646.446777
1,nano,no_cache,p1_L768,3,268,1657.812903
1,nano,no_cache,p1_L768,3,269,1666.894640
1,nano,no_cache,p1_L768,3,270,1686.260438
1,nano,no_cache,p1_L768,3,271,1650.557837
1,nano,no_cache,p1_L768,3,272,1709.990586
1,nano,no_cache,p1_L768,3,273,1697.065484
1,nano,no_cache,p1_L768,3,274,1713.853227
1,nano,no_cache,p1_L768,3,275,1696.490069
1,nano,no_cache,p1_L768,3,276,1751.168445
1,nano,no_cache,p1_L768,3,277,1692.915632
1,nano,no_cache,p1_L768,3,278,1663.638071
1,nano,no_cache,p1_L768,3,279,1725.657709
1,nano,no_cache,p1_L768,3,280,1703.127433
1,nano,no_cache,p1_L768,3,281,1677.739774
1,nano,no_cache,p1_L768,3,282,1674.667918
1,nano,no_cache,p1_L768,3,283,1701.367602
1,nano,no_cache,p1_L768,3,284,1715.789247
1,nano,no_cache,p1_L768,3,285,1676.619108
1,nano,no_cache,p1_L768,3,286,1695.679166
1,nano,no_cache,p1_L768,3,287,1700.346433
1,nano,no_cache,p1_L768,3,288,1738.010715
1,nano,no_cache,p1_L768,3,289,1710.966685
1,nano,no_cache,p1_L768,3,290,1717.115813
1,nano,no_cache,p1_L768,3,291,1754.344914
1,nano,no_cache,p1_L768,3,292,1671.485978
1,nano,no_cache,p1_L768,3,293,1674.813836
1,nano,no_cache,p1_L768,3,294,1713.991019
1,nano,no_cache,p1_L768,3,295,1707.029141
1,nano,no_cache,p1_L768,3,296,1685.904307
1,nano,no_cache,p1_L768,3,297,1711.243631
1,nano,no_cache,p1_L768,3,298,1745.456311
1,nano,no_cache,p1_L768,3,299,1730.973530
1,nano,no_cache,p1_L768,3,300,1752.677799
1,nano,no_cache,p1_L768,3,301,1721.885313
1,nano,no_cache,p1_L768,3,302,1689.939932
1,nano,no_cache,p1_L768,3,303,1727.755612
1,nano,no_cache,p1_L768,3,304,1694.673574
1,nano,no_cache,p1_L768,3,305,1718.574407
1,nano,no_cache,p1_L768,3,306,1783.352115
1,nano,no_cache,p1_L768,3,307,1796.975304
1,nano,no_cache,p1_L768,3,308,1747.275078
1,nano,no_cache,p1_L768,3,309,1753.102597
1,nano,no_cache,p1_L768,3,310,1750.591762
1,nano,no_cache,p1_L768,3,311,1745.802187
1,nano,no_cache,p1_L768,3,312,1743.895577
1,nano,no_cache,p1_L768,3,313,1742.537397
1,nano,no_cache,p1_L768,3,314,1784.093608
1,nano,no_cache,p1_L768,3,315,1761.344934
1,nano,no_cache,p1_L768,3,316,1762.556566
1,nano,no_cache,p1_L768,3,317,1796.359387
1,nano,no_cache,p1_L768,3,318,1760.565262
1,nano,no_cache,p1_L768,3,319,1789.140644
1,nano,no_cache,p1_L768,3,320,1760.871059
1,nano,no_cache,p1_L768,3,321,1757.920492
1,nano,no_cache,p1_L768,3,322,1772.802302
1,nano,no_cache,p1_L768,3,323,1763.451079
1,nano,no_cache,p1_L768,3,324,1737.110863
1,nano,no_cache,p1_L768,3,325,1750.144142
1,nano,no_cache,p1_L768,3,326,1756.071571
1,nano,no_cache,p1_L768,3,327,1760.900410
1,nano,no_cache,p1_L768,3,328,1747.388638
1,nano,no_cache,p1_L768,3,329,1771.581426
1,nano,no_cache,p1_L768,3,330,1711.244292
1,nano,no_cache,p1_L768,3,331,1776.785925
1,nano,no_cache,p1_L768,3,332,1742.018631
1,nano,no_cache,p1_L768,3,333,1764.019031
1,nano,no_cache,p1_L768,3,334,1720.129488
1,nano,no_cache,p1_L768,3,335,1715.675921
1,nano,no_cache,p1_L768,3,336,1756.494628
1,nano,no_cache,p1_L768,3,337,1783.304616
1,nano,no_cache,p1_L768,3,338,1772.859030
1,nano,no_cache,p1_L768,3,339,1721.121695
1,nano,no_cache,p1_L768,3,340,1713.630225
1,nano,no_cache,p1_L768,3,341,1744.729089
1,nano,no_cache,p1_L768,3,342,1723.233402
1,nano,no_cache,p1_L768,3,343,1807.890342
1,nano,no_cache,p1_L768,3,344,1730.364726
1,nano,no_cache,p1_L768,3,345,1715.811779
1,nano,no_cache,p1_L768,3,346,1760.547826
1,nano,no_cache,p1_L768,3,347,1787.660063
1,nano,no_cache,p1_L768,3,348,1734.766000
1,nano,no_cache,p1_L768,3,349,1788.332822
1,nano,no_cache,p1_L768,3,350,1737.965844
1,nano,no_cache,p1_L768,3,351,1788.946695
1,nano,no_cache,p1_L768,3,352,1886.291102
1,nano,no_cache,p1_L768,3,353,1806.172238
1,nano,no_cache,p1_L768,3,354,1781.072691
1,nano,no_cache,p1_L768,3,355,1732.911768
1,nano,no_cache,p1_L768,3,356,1770.983949
1,nano,no_cache,p1_L768,3,357,1759.132546
1,nano,no_cache,p1_L768,3,358,1791.633149
1,nano,no_cache,p1_L768,3,359,1782.638572
1,nano,no_cache,p1_L768,3,360,1766.144367
1,nano,no_cache,p1_L768,3,361,1774.895279
1,nano,no_cache,p1_L768,3,362,1771.298314
1,nano,no_cache,p1_L768,3,363,1786.845829
1,nano,no_cache,p1_L768,3,364,1800.249245
1,nano,no_cache,p1_L768,3,365,1835.020639
1,nano,no_cache,p1_L768,3,366,1755.064645
1,nano,no_cache,p1_L768,3,367,1753.530815
1,nano,no_cache,p1_L768,3,368,1773.651086
1,nano,no_cache,p1_L768,3,369,1757.296693
1,nano,no_cache,p1_L768,3,370,1767.400885
1,nano,no_cache,p1_L768,3,371,1777.791944
1,nano,no_cache,p1_L768,3,372,1801.678394
1,nano,no_cache,p1_L768,3,373,1770.583304
1,nano,no_cache,p1_L768,3,374,1771.106598
1,nano,no_cache,p1_L768,3,375,1832.666692
1,nano,no_cache,p1_L768,3,376,1807.383840
1,nano,no_cache,p1_L768,3,377,1851.470888
1,nano,no_cache,p1_L768,3,378,1841.611159
1,nano,no_cache,p1_L768,3,379,1847.519447
1,nano,no_cache,p1_L768,3,380,1859.004522
1,nano,no_cache,p1_L768,3,381,1854.839146
1,nano,no_cache,p1_L768,3,382,1865.132403
1,nano,no_cache,p1_L768,3,383,1821.286602
1,nano,no_cache,p1_L768,3,384,1847.315017
1,nano,no_cache,p1_L768,3,385,2051.705312
1,nano,no_cache,p1_L768,3,386,2089.876859
1,nano,no_cache,p1_L768,3,387,2151.821877
1,nano,no_cache,p1_L768,3,388,2088.576821
1,nano,no_cache,p1_L768,3,389,2110.689322
1,nano,no_cache,p1_L768,3,390,2100.068114
1,nano,no_cache,p1_L768,3,391,2118.739076
1,nano,no_cache,p1_L768,3,392,2037.077573
1,nano,no_cache,p1_L768,3,393,2012.733399
1,nano,no_cache,p1_L768,3,394,2034.684860
1,nano,no_cache,p1_L768,3,395,2034.709331
1,nano,no_cache,p1_L768,3,396,2033.556238
1,nano,no_cache,p1_L768,3,397,2013.305218
1,nano,no_cache,p1_L768,3,398,1931.715523
1,nano,no_cache,p1_L768,3,399,1945.442574
1,nano,no_cache,p1_L768,3,400,1990.976425
1,nano,no_cache,p1_L768,3,401,2020.130185
1,nano,no_cache,p1_L768,3,402,2007.639641
1,nano,no_cache,p1_L768,3,403,1966.011341
1,nano,no_cache,p1_L768,3,404,1978.813475
1,nano,no_cache,p1_L768,3,405,2046.335747
1,nano,no_cache,p1_L768,3,406,2042.425048
1,nano,no_cache,p1_L768,3,407,2054.309615
1,nano,no_cache,p1_L768,3,408,2046.291022
1,nano,no_cache,p1_L768,3,409,2068.051591
1,nano,no_cache,p1_L768,3,410,2065.497212
1,nano,no_cache,p1_L768,3,411,2054.850079
1,nano,no_cache,p1_L768,3,412,2049.038759
1,nano,no_cache,p1_L768,3,413,2028.790373
1,nano,no_cache,p1_L768,3,414,1972.930146
1,nano,no_cache,p1_L768,3,415,1989.196146
1,nano,no_cache,p1_L768,3,416,2042.064124
1,nano,no_cache,p1_L768,3,417,2054.948673
1,nano,no_cache,p1_L768,3,418,2050.153424
1,nano,no_cache,p1_L768,3,419,2046.899008
1,nano,no_cache,p1_L768,3,420,2051.360511
1,nano,no_cache,p1_L768,3,421,2060.308997
1,nano,no_cache,p1_L768,3,422,2035.524328
1,nano,no_cache,p1_L768,3,423,1991.882093
1,nano,no_cache,p1_L768,3,424,1999.513635
1,nano,no_cache,p1_L768,3,425,1975.216710
1,nano,no_cache,p1_L768,3,426,1988.711702
1,nano,no_cache,p1_L768,3,427,2005.491259
1,nano,no_cache,p1_L768,3,428,1993.422811
1,nano,no_cache,p1_L768,3,429,1984.075635
1,nano,no_cache,p1_L768,3,430,1983.818624
1,nano,no_cache,p1_L768,3,431,1986.420657
1,nano,no_cache,p1_L768,3,432,2020.096973
1,nano,no_cache,p1_L768,3,433,2033.285990
1,nano,no_cache,p1_L768,3,434,2070.144626
1,nano,no_cache,p1_L768,3,435,2027.640267
1,nano,no_cache,p1_L768,3,436,2015.028339
1,nano,no_cache,p1_L768,3,437,2017.347733
1,nano,no_cache,p1_L768,3,438,2006.293570
1,nano,no_cache,p1_L768,3,439,2010.758471
1,nano,no_cache,p1_L768,3,440,2047.883082
1,nano,no_cache,p1_L768,3,441,2062.399664
1,nano,no_cache,p1_L768,3,442,2022.433267
1,nano,no_cache,p1_L768,3,443,2030.933107
1,nano,no_cache,p1_L768,3,444,2034.287441
1,nano,no_cache,p1_L768,3,445,2072.708200
1,nano,no_cache,p1_L768,3,446,2064.318664
1,nano,no_cache,p1_L768,3,447,2034.414419
1,nano,no_cache,p1_L768,3,448,2043.354470
1,nano,no_cache,p1_L768,3,449,2095.672556
1,nano,no_cache,p1_L768,3,450,2085.431811
1,nano,no_cache,p1_L768,3,451,2080.901683
1,nano,no_cache,p1_L768,3,452,2051.959892
1,nano,no_cache,p1_L768,3,453,2062.648880
1,nano,no_cache,p1_L768,3,454,2040.524815
1,nano,no_cache,p1_L768,3,455,2064.836234
1,nano,no_cache,p1_L768,3,456,2073.958441
1,nano,no_cache,p1_L768,3,457,2061.331784
1,nano,no_cache,p1_L768,3,458,2071.884866
1,nano,no_cache,p1_L768,3,459,2060.399837
1,nano,no_cache,p1_L768,3,460,2119.106803
1,nano,no_cache,p1_L768,3,461,2094.804423
1,nano,no_cache,p1_L768,3,462,2112.270786
1,nano,no_cache,p1_L768,3,463,2074.088627
1,nano,no_cache,p1_L768,3,464,2155.049302
1,nano,no_cache,p1_L768,3,465,2116.893726
1,nano,no_cache,p1_L768,3,466,2151.008958
1,nano,no_cache,p1_L768,3,467,2067.124464
1,nano,no_cache,p1_L768,3,468,2114.332141
1,nano,no_cache,p1_L768,3,469,2102.173124
1,nano,no_cache,p1_L768,3,470,2126.839073
1,nano,no_cache,p1_L768,3,471,2140.889547
1,nano,no_cache,p1_L768,3,472,2164.585730
1,nano,no_cache,p1_L768,3,473,2164.265648
1,nano,no_cache,p1_L768,3,474,2184.109722
1,nano,no_cache,p1_L768,3,475,2165.465602
1,nano,no_cache,p1_L768,3,476,2159.442889
1,nano,no_cache,p1_L768,3,477,2161.272093
1,nano,no_cache,p1_L768,3,478,2154.909164
1,nano,no_cache,p1_L768,3,479,2113.289457
1,nano,no_cache,p1_L768,3,480,2097.480553
1,nano,no_cache,p1_L768,3,481,2102.560837
1,nano,no_cache,p1_L768,3,482,2117.546526
1,nano,no_cache,p1_L768,3,483,2113.213729
1,nano,no_cache,p1_L768,3,484,2170.546496
1,nano,no_cache,p1_L768,3,485,2202.811285
1,nano,no_cache,p1_L768,3,486,2189.712144
1,nano,no_cache,p1_L768,3,487,2166.846264
1,nano,no_cache,p1_L768,3,488,2151.055678
1,nano,no_cache,p1_L768,3,489,2165.766325
1,nano,no_cache,p1_L768,3,490,2206.684247
1,nano,no_cache,p1_L768,3,491,2132.440196
1,nano,no_cache,p1_L768,3,492,2156.484132
1,nano,no_cache,p1_L768,3,493,2199.693695
1,nano,no_cache,p1_L768,3,494,2219.310338
1,nano,no_cache,p1_L768,3,495,2129.475852
1,nano,no_cache,p1_L768,3,496,2129.756734
1,nano,no_cache,p1_L768,3,497,2159.312767
1,nano,no_cache,p1_L768,3,498,2182.986619
1,nano,no_cache,p1_L768,3,499,2294.909886
1,nano,no_cache,p1_L768,3,500,2172.200934
1,nano,no_cache,p1_L768,3,501,2272.070663
1,nano,no_cache,p1_L768,3,502,2232.056535
1,nano,no_cache,p1_L768,3,503,2204.115946
1,nano,no_cache,p1_L768,3,504,2184.138226
1,nano,no_cache,p1_L768,3,505,2149.909339
1,nano,no_cache,p1_L768,3,506,2169.858713
1,nano,no_cache,p1_L768,3,507,2201.056429
1,nano,no_cache,p1_L768,3,508,2143.186768
1,nano,no_cache,p1_L768,3,509,2151.156463
1,nano,no_cache,p1_L768,3,510,2215.731111
1,nano,no_cache,p1_L768,3,511,2228.875361
2,tau,no_cache,p1_L768,3,0,1543.884305
2,tau,no_cache,p1_L768,3,1,1128.234157
2,tau,no_cache,p1_L768,3,2,1125.584786
2,tau,no_cache,p1_L768,3,3,1128.297565
2,tau,no_cache,p1_L768,3,4,1125.807031
2,tau,no_cache,p1_L768,3,5,1120.933589
2,tau,no_cache,p1_L768,3,6,1122.202494
2,tau,no_cache,p1_L768,3,7,1125.208129
2,tau,no_cache,p1_L768,3,8,1140.213618
2,tau,no_cache,p1_L768,3,9,1127.627972
2,tau,no_cache,p1_L768,3,10,1133.952415
2,tau,no_cache,p1_L768,3,11,1132.669984
2,tau,no_cache,p1_L768,3,12,1133.351936
2,tau,no_cache,p1_L768,3,13,1136.741986
2,tau,no_cache,p1_L768,3,14,1132.525841
2,tau,no_cache,p1_L768,3,15,1135.567779
2,tau,no_cache,p1_L768,3,16,1187.244126
2,tau,no_cache,p1_L768,3,17,1140.658847
2,tau,no_cache,p1_L768,3,18,1137.676896
2,tau,no_cache,p1_L768,3,19,1143.383773
2,tau,no_cache,p1_L768,3,20,1139.194275
2,tau,no_cache,p1_L768,3,21,1141.552767
2,tau,no_cache,p1_L768,3,22,1143.662716
2,tau,no_cache,p1_L768,3,23,1139.743097
