prompt_len,speedup_no_cache_predicted,speedup_no_cache_observed
309833.4176482989,2.0837257856060525,
326075.0337502678,2.0936308248112323,
343168.0431448194,2.103535864016413,
361157.07627600036,2.1134409032215933,
380089.10313710204,2.1233459424267744,
400013.5559109533,2.1332509816319547,
420982.45803907764,2.1431560208371354,
443050.5600567095,2.153061060042316,
466275.482548355,2.162966099247497,
490717.86659715086,2.172871138452677,
516441.5321208468,2.182776177657858,
543513.6445078362,2.1926812168630385,
572004.8899883307,2.202586256068219,
601989.6601985779,2.2124912952734,
633546.2464200128,2.22239633447858,
666757.0440005291,2.232301373683761,
701708.7674916122,2.2422064128889416,
738492.6770630515,2.2521114520941223,
777204.8167864317,2.2620164912993026,
817946.2654095595,2.271921530504483,
860823.4002765986,2.2818265697096636,
905948.1750830238,2.2917316089148447,
953438.4121906303,2.3016366481200246,
1003418.1102658377,2.3115416873252057,
1056017.7680445246,2.3214467265303864,
1111374.7250687869,2.3313517657355667,
1169633.5202852802,2.341256804940747,
1230946.2694414516,2.3511618441459285,
1295473.0622650487,2.3610668833511084,
1363382.3804640132,2.370971922556289,
1434851.5376380843,2.38087696176147,
1510067.1422507924,2.3907820009666505,
1589225.5848706737,2.4006870401718308,
1672533.5509539095,2.4105920793770115,
1760208.5605072454,2.420497118582192,
1852479.5360403294,2.430402157787373,
1949587.4002903807,2.440307196992553,
2051785.705279863,2.4502122361977343,
2159341.2943496336,2.4601172754029146,
2272534.9988962673,2.470022314608095,
2391662.371632607,2.479927353813276,
2517034.458286205,2.4898323930184567,
2648978.6097505786,2.499737432223637,
2787839.3368098377,2.5096424714288177,
2933979.209668331,2.5195475106339984,
3087779.8046341166,2.5294525498391787,
3249642.7004280337,2.5393575890443594,
3419990.5267197452,2.5492626282495396,
3599268.0676285406,2.559167667454721,
3787943.423070204,2.569072706659901,
3986509.2309822477,2.5789777458650813,
4195483.953618755,2.5888827850702625,
4415413.231273355,2.5987878242754427,
4646871.306965176,2.608692863480623,
4890462.525807362,2.6185979026858046,
5146822.912973185,2.6285029418909844,
5416621.834380096,2.638407981096165,
5700563.744427429,2.6483130203013463,
5999390.025351361,2.6582180595065266,
6313880.922999932,2.668123098711707,
6644857.584082097,2.678028137916887,
6993184.200210489,2.6879331771220683,
7359770.264335766,2.697838216327249,
7745572.945464613,2.7077432555324292,
8151599.587861344,2.7176482947376104,
8578910.341258828,2.7275533339427906,
9028620.928946631,2.737458373147971,
9501905.560963374,2.747363412353152,
10000000.0,2.757268451558333,
