nembd,speedup_kv_cache_predicted,speedup_kv_cache_observed
6132.553924178037,1.4423534603964736,
6271.125466738087,1.4446530749312405,
6412.82817987484,1.446956355853723,
6557.732815699445,1.449263309009422,
6705.911725041842,1.451573940253158,
6857.4388935754705,1.4538882554490862,
7012.38997875837,1.4562062604707118,
7170.842347608821,1.4585279612009034,
7332.875115334744,1.4608533635319103,
7498.569184835867,1.4631824733653753,
7668.00728709848,1.46551529661235,
7841.274022503071,1.4678518391933113,
8018.455903065155,1.470192107038175,
8199.641395630775,1.4725361060863107,
8384.92096604794,1.4748838422865587,
8574.387124336143,1.4772353215972422,
8768.134470876686,1.4795905499861857,
8966.259743646486,1.4819495334307269,
9168.861866519404,1.484312277917735,
9376.041998658871,1.486678789443623,
9587.903585026575,1.4890490740143654,
9804.552408032603,1.4914231376455116,
10026.096640352405,1.4938009863622017,
10252.646898937532,1.496182626199183,
10484.316300246499,1.4985680632008231,
10721.22051672385,1.5009573034211274,
10963.477834555428,1.503350352923753,
11211.209212728469,1.5057472177820246,
11464.538343426568,1.50814790407895,
11723.591713788963,1.5105524179072354,
11988.498669065602,1.5129607653693007,
12259.391477199237,1.5153729525772957,
12536.405394866593,1.5177889856531144,
12819.678735012172,1.520208870728412,
13109.352935907686,1.5226326139446194,
13405.572631772187,1.5250602214529585,
13708.485724987988,1.5274916994144594,
14018.243459948051,1.5299270539999739,
14335.000498572494,1.5323662913901934,
14658.914997531021,1.5348094177756633,
14990.148687210578,1.5372564393567976,
15328.866952467364,1.539707362343898,
15675.238915203212,1.5421621929571656,
16029.437518808345,1.5446209374267201,
16391.639614511714,1.5470836019926137,
16762.02604968286,1.5495501929048467,
17140.78175812901,1.5520207164233857,
17528.095852432267,1.5544951788181756,
17924.161718373674,1.5569735863691605,
18329.17711149046,1.559455945366295,
18743.344255815373,1.561942262109562,
19166.869944847207,1.5644325429089905,
19599.96564480244,1.5669267940846676,
20042.84760020054,1.5694250219667587,
20495.736941834508,1.5719272328955212,
20958.859797181503,1.57443343322132,
21432.447403308346,1.576943629304646,
21916.7362223278,1.5794578275161304,
22411.968059464358,1.5819760342365616,
22918.39018378719,1.5844982558569012,
23436.255451671623,1.5870244987783,
23965.822433050398,1.5895547694121146,
24507.35554051718,1.5920890741799236,
25061.12516134807,1.5946274195135435,
25627.40779250552,1.5971698118550461,
26206.48617869331,1.599716257656773,
26798.649453531027,1.6022667633813545,
27404.19328391801,1.6048213355017227,
28023.420017660148,1.607379980501132,
28656.638834431633,1.6099427048731723,
29304.165900148433,1.6125095151217854,
29966.324524829986,1.6150804177612847,
30643.445324027354,1.6176554193163686,
31335.86638389992,1.6202345263221385,
32043.93343002127,1.6228177453241142,
32768.0,1.6254050828782525,
