nembd,speedup_no_cache_predicted,speedup_no_cache_observed
3587.0930021509653,1.2193459336252428,
3668.147162743776,1.2236777364642213,
3751.0328278293514,1.2280095393031998,
3835.791382188964,1.2323413421421783,
3922.4651457367813,1.2366731449811568,
4011.0973946502068,1.2410049478201355,
4101.732382977648,1.245336750659114,
4194.4153647345265,1.249668553498092,
4289.192616498643,1.2540003563370705,
4386.111460515987,1.2583321591760492,
4485.220288328774,1.2626639620150277,
4586.56858493729,1.2669957648540062,
4690.206953507753,1.2713275676929847,
4796.187140638444,1.2756593705319632,
4904.562062196756,1.2799911733709417,
5015.385829740091,1.2843229762099204,
5128.713777533721,1.2886547790488985,
5244.602490179172,1.292986581887877,
5363.109830866896,1.2973183847268557,
5484.294970267324,1.3016501875658342,
5608.218416074789,1.3059819904048127,
5734.942043218971,1.3103137932437912,
5864.529124759036,1.3146455960827697,
5997.044363475852,1.3189773989217481,
6132.553924178037,1.3233092017607264,
6271.125466738087,1.327641004599705,
6412.82817987484,1.3319728074386834,
6557.732815699445,1.3363046102776621,
6705.911725041842,1.3406364131166406,
6857.4388935754705,1.344968215955619,
7012.38997875837,1.3493000187945976,
7170.842347608821,1.353631821633576,
7332.875115334744,1.3579636244725544,
7498.569184835867,1.3622954273115333,
7668.00728709848,1.3666272301505114,
7841.274022503071,1.3709590329894898,
8018.455903065155,1.3752908358284686,
8199.641395630775,1.379622638667447,
8384.92096604794,1.3839544415064255,
8574.387124336143,1.388286244345404,
8768.134470876686,1.3926180471843825,
8966.259743646486,1.396949850023361,
9168.861866519404,1.4012816528623393,
9376.041998658871,1.4056134557013182,
9587.903585026575,1.4099452585402963,
9804.552408032603,1.414277061379275,
10026.096640352405,1.4186088642182535,
10252.646898937532,1.422940667057232,
10484.316300246499,1.4272724698962105,
10721.22051672385,1.4316042727351888,
10963.477834555428,1.4359360755741675,
11211.209212728469,1.4402678784131457,
11464.538343426568,1.4445996812521242,
11723.591713788963,1.4489314840911032,
11988.498669065602,1.4532632869300814,
12259.391477199237,1.45759508976906,
12536.405394866593,1.4619268926080384,
12819.678735012172,1.466258695447017,
13109.352935907686,1.4705904982859954,
13405.572631772187,1.4749223011249737,
13708.485724987988,1.4792541039639526,
14018.243459948051,1.4835859068029307,
14335.000498572494,1.4879177096419092,
14658.914997531021,1.492249512480888,
14990.148687210578,1.4965813153198664,
15328.866952467364,1.5009131181588449,
15675.238915203212,1.505244920997823,
16029.437518808345,1.5095767238368019,
16391.639614511714,1.5139085266757804,
16762.02604968286,1.5182403295147586,
17140.78175812901,1.5225721323537376,
17528.095852432267,1.5269039351927156,
17924.161718373674,1.531235738031694,
18329.17711149046,1.535567540870673,
18743.344255815373,1.5398993437096513,
19166.869944847207,1.5442311465486298,
19599.96564480244,1.548562949387608,
20042.84760020054,1.5528947522265868,
20495.736941834508,1.5572265550655653,
20958.859797181503,1.5615583579045436,
21432.447403308346,1.5658901607435225,
21916.7362223278,1.5702219635825005,
22411.968059464358,1.5745537664214793,
22918.39018378719,1.578885569260458,
23436.255451671623,1.5832173720994362,
23965.822433050398,1.5875491749384147,
24507.35554051718,1.591880977777393,
25061.12516134807,1.5962127806163717,
25627.40779250552,1.6005445834553504,
26206.48617869331,1.6048763862943285,
26798.649453531027,1.6092081891333074,
27404.19328391801,1.6135399919722857,
28023.420017660148,1.6178717948112642,
28656.638834431633,1.622203597650243,
29304.165900148433,1.6265354004892212,
29966.324524829986,1.6308672033281997,
30643.445324027354,1.6351990061671777,
31335.86638389992,1.6395308090061567,
32043.93343002127,1.6438626118451352,
32768.0,1.6481944146841137,
