prompt_len,speedup_kv_cache_predicted,speedup_kv_cache_observed
3419990.5267197452,2.2640089469949434,
3599268.0676285406,2.2722711196571073,
3787943.423070204,2.2805634439214497,
3986509.2309822477,2.288886029821875,
4195483.953618755,2.297238987793841,
4415413.231273355,2.305622428675821,
4646871.306965176,2.3140364637107806,
4890462.525807362,2.3224812045476484,
5146822.912973185,2.3309567632427988,
5416621.834380096,2.3394632522615426,
5700563.744427429,2.348000784479615,
5999390.025351361,2.3565694731846727,
6313880.922999932,2.365169432077803,
6644857.584082097,2.3738007752750265,
6993184.200210489,2.382463617308815,
7359770.264335766,2.3911580731296085,
7745572.945464613,2.3998842581073427,
8151599.587861344,2.40864228803298,
8578910.341258828,2.4174322791200433,
9028620.928946631,2.426254348006162,
9501905.560963374,2.435108611754616,
10000000.0,2.443995187855891,
