gen_tokens,speedup_kv_cache_predicted,speedup_kv_cache_observed
6159.156495558736,1.5324776452450828,
6442.923844296898,1.5386830199537989,
6739.765046292067,1.544913521733957,
7050.282445822916,1.5511692523311804,
7375.106138636858,1.5574503139030864,
7714.895250527848,1.5637568090209517,
8070.339274821351,1.5700888406713895,
8442.15947148057,1.576446512258032,
8831.110330672764,1.5828299276032163,
9237.981103765846,1.5892391909496821,
9663.59740486147,1.5956744069622733,
10108.822886114942,1.6021356807296472,
10574.560990240869,1.6086231177659904,
11061.756783761373,1.6151368240127424,
11571.398874716153,1.621676905840325,
12104.521418726483,1.6282434700498807,
12662.206217483104,1.6348366238750143,
13245.584913916926,1.641456474983546,
13855.841288506335,1.648103131479271,
14494.213661381007,1.6547767019037196,
15161.997405096601,1.6614772952379366,
15860.547573179112,1.6682050209042552,
16591.281649772554,1.6749599887680877,
17355.6824259696,1.6817423091397175,
18155.301008661907,1.6885520927761002,
18991.759968015525,1.6953894508826755,
19866.756629958036,1.7022544951151795,
20782.06652035857,1.7091473375814699,
21739.546967889746,1.7160680908433559,
22741.140872882257,1.723016867918437,
23788.880649819614,1.7299937822819493,
24884.892351473194,1.7369989478686172,
26031.399983046424,1.7440324790745132,
27230.730015082154,1.7510944907589296,
28485.31610429036,1.7581850982462508,
29797.704031876186,1.7653044173278374,
31170.556869388485,1.7724525642639182,
32606.660382571885,1.7796296557854867,
34108.92868418751,1.7868358090962095,
35680.41014727267,1.7940711418743398,
37324.29359083883,1.8013357722746375,
39043.91475055999,1.8086298189303003,
40842.763047581524,1.8159534009549012,
42724.488669184204,1.823306637944332,
44692.90997567164,1.8306896499787584,
46752.02124851142,1.8381025576245786,
48906.00079545203,1.8455454819363946,
51159.21942906189,1.8530185444589877,
53516.249335895285,1.8605218672293038,
55981.87335428279,1.8680555727784445,
58561.09467957222,1.875619784133672,
61259.147016513125,1.8832146248204142,
64081.50519938645,1.8908402188642843,
67033.8963014298,1.898496690793104,
70122.31125610121,1.9061841656389404,
73353.01701376202,1.9139027689401444,
76732.56925844851,1.9216526267434035,
80267.82571053554,1.9294338656057974,
83965.96004228687,1.937246612596867,
87834.476434529,1.9450909953006887,
91881.22480398578,1.952967141817958,
96114.41673217324,1.9608751807680807,
100542.64212817834,1.9688152412912738,
105174.88665913242,1.9767874530506755,
110020.54998374841,1.9847919462344608,
115089.46482592131,1.9928288515579682,
120391.91692709693,2.0008983002658347,
125938.66591789479,2.009000424134138,
131740.9671513368,2.017135355472551,
137810.59454198577,2.025303227126499,
144159.86445733978,2.0335041724793306,
150801.6607099612,2.041738325454497,
157749.4607010534,2.050005820517739,
165017.36276853495,2.0583067926792786,
172620.11479510795,2.0666413774960293,
180573.1441343698,2.075009711073808,
188892.58891569197,2.0834119300695555,
197595.33079139292,2.0918481716935715,
206699.02919265075,2.1003185737117525,
216222.15716367142,2.108823274447842,
226184.03884682446,2.1173624127856914,
236604.88869480864,2.1259361281715266,
247505.85248941742,2.134544560616224,
258909.05025014057,2.1431878506975983,
270837.62111967016,2.151866139562699,
283315.77031738905,2.1605795689301135,
296368.8182561205,2.169328281092282,
310023.2519218087,2.1781124189178223,
324306.77862038655,2.1869321258538608,
339248.3822008903,2.1957875459283778,
354878.3818689091,2.2046788237525567,
371228.4937097175,2.2136061045231465,
388331.89504592743,2.222569534024834,
406223.29176025215,2.231569258632624,
424938.9887199932,2.2406054253142282,
444516.9634461584,2.2496781816324667,
464996.94317669596,2.258787675747677,
486420.4854802151,2.2679340564201347,
508831.0625837819,2.2771174730124826,
532274.1495858968,2.286338075492166,
556797.3167336645,2.2955960144338885,
582450.3259513979,2.3048914410220642,
609285.2318165258,2.314224507053293,
637356.4871877064,2.3235953649388335,
666721.0536994901,2.3330041677070947,
697438.5173477409,2.342451069006136,
729571.2094003551,2.3519362231061756,
763184.3328786305,2.361459784902108,
798346.0948659462,2.371021909916034,
835127.8449122271,2.3806227542998037,
873604.2198150319,2.390262474837563,
913853.2950710582,2.3999412289483137,
955956.7433053957,2.4096591746884872,
1000000.0,2.419416470754522,
