gen_tokens,speedup_no_cache_predicted,speedup_no_cache_observed
556797.3167336645,1.093780674440775,
582450.3259513979,1.0954423168072625,
609285.2318165258,1.0971039591737501,
637356.4871877064,1.0987656015402378,
666721.0536994901,1.1004272439067253,
697438.5173477409,1.102088886273213,
729571.2094003551,1.1037505286397007,
763184.3328786305,1.1054121710061884,
798346.0948659462,1.107073813372676,
835127.8449122271,1.1087354557391635,
873604.2198150319,1.1103970981056512,
913853.2950710582,1.112058740472139,
955956.7433053957,1.1137203828386264,
1000000.0,1.115382025205114,
