prompt_len,speedup_no_cache_predicted,speedup_no_cache_observed
9121.520212235422,1.367151614419924,
9599.674669162503,1.3765476951428615,
10102.89421166299,1.3859437758657984,
10632.49276352383,1.3953398565887354,
11189.853125046056,1.4047359373116723,
11776.430583584486,1.4141320180346093,
12393.756713353958,1.4235280987575467,
13043.443374422874,1.4329241794804832,
13727.186921336293,1.4423202602034206,
14446.77263235666,1.451716340926358,
15204.079370887728,1.4611124216492946,
16001.08449125257,1.470508502372232,
16839.869001634546,1.4799045830951694,
17722.622997662373,1.4893006638181059,
18651.651380826315,1.4986967445410433,
19629.379876656352,1.5080928252639803,
20658.361368376118,1.5174889059869172,
21741.282562570133,1.5268849867098546,
22880.97100426863,1.5362810674327916,
24080.402459766014,1.545677148155729,
25342.708686450642,1.555073228878666,
26671.185609932818,1.564469309601603,
28069.301929821275,1.5738653903245403,
29540.708176619053,1.5832614710474768,
31089.24624338615,1.5926575517704138,
32718.959417056296,1.6020536324933512,
34434.10293560009,1.6114497132162882,
36239.15509859993,1.6208457939392251,
38138.8289602468,1.6302418746621625,
40138.08463528876,1.6396379553850995,
42242.14225006386,1.6490340361080364,
44456.49557243236,1.6584301168309734,
46786.926356196294,1.6678261975539108,
49239.519437459756,1.6772222782768478,
51820.678622349405,1.6866183589997847,
54537.14340757513,1.6960144397227221,
57396.00657749104,1.705410520445659,
60404.73272360308,1.714806601168596,
63571.1777348784,1.7242026818915335,
66903.60930974483,1.7335987626144709,
70410.72854334037,1.7429948433374074,
74101.69264637651,1.7523909240603444,
77986.13885493495,1.7617870047832822,
82074.20959362613,1.7711830855062187,
86376.57895781574,1.7805791662291557,
90904.48058405922,1.7899752469520926,
95669.73698151851,1.79937132767503,
100684.79040094648,1.808767408397967,
105962.73532183847,1.818163489120904,
111517.35264257394,1.8275595698438414,
117363.14566282375,1.8369556505667783,
123515.37795217217,1.8463517312897153,
129990.11320382933,1.8557478120126523,
136804.25717749423,1.8651438927355892,
143975.6018408838,1.8745399734585266,
151522.8718251824,1.8839360541814636,
159465.77331570553,1.893332134904401,
167825.04550543832,1.902728215627338,
176622.51474579272,1.912124296350275,
185881.1515359727,1.9215203770732123,
195625.1304997465,1.9309164577961493,
205879.8935062375,1.9403125385190858,
216672.21609952973,1.9497086192420232,
228030.27741054748,1.9591046999649606,
239983.73373375024,1.9685007806878971,
252563.795960754,1.9778968614108345,
265803.3110730557,1.987292942133772,
279736.8479066494,1.9966890228567085,
294400.7874124647,2.0060851035796454,
309833.4176482989,2.0154811843025833,
326075.0337502678,2.02487726502552,
343168.0431448194,2.0342733457484568,
361157.07627600036,2.0436694264713937,
380089.10313710204,2.053065507194331,
400013.5559109533,2.062461587917268,
420982.45803907764,2.071857668640205,
443050.5600567095,2.0812537493631424,
466275.482548355,2.0906498300860794,
490717.86659715086,2.1000459108090164,
516441.5321208468,2.1094419915319538,
543513.6445078362,2.1188380722548907,
572004.8899883307,2.1282341529778277,
601989.6601985779,2.137630233700765,
633546.2464200128,2.147026314423702,
666757.0440005291,2.156422395146639,
701708.7674916122,2.1658184758695764,
738492.6770630515,2.1752145565925134,
777204.8167864317,2.1846106373154504,
817946.2654095595,2.194006718038387,
860823.4002765986,2.2034027987613243,
905948.1750830238,2.2127988794842617,
953438.4121906303,2.222194960207198,
1003418.1102658377,2.2315910409301356,
1056017.7680445246,2.240987121653073,
1111374.7250687869,2.2503832023760095,
1169633.5202852802,2.2597792830989465,
1230946.2694414516,2.2691753638218843,
1295473.0622650487,2.278571444544821,
1363382.3804640132,2.2879675252677583,
1434851.5376380843,2.2973636059906952,
1510067.1422507924,2.306759686713632,
1589225.5848706737,2.3161557674365696,
1672533.5509539095,2.3255518481595066,
1760208.5605072454,2.334947928882444,
1852479.5360403294,2.344344009605381,
1949587.4002903807,2.3537400903283174,
2051785.705279863,2.3631361710512553,
2159341.2943496336,2.3725322517741922,
2272534.9988962673,2.3819283324971288,
2391662.371632607,2.391324413220066,
2517034.458286205,2.4007204939430036,
2648978.6097505786,2.41011657466594,
2787839.3368098377,2.4195126553888775,
2933979.209668331,2.4289087361118145,
3087779.8046341166,2.4383048168347514,
3249642.7004280337,2.4477008975576884,
3419990.5267197452,2.4570969782806253,
3599268.0676285406,2.4664930590035627,
3787943.423070204,2.4758891397264997,
3986509.2309822477,2.4852852204494367,
4195483.953618755,2.494681301172374,
4415413.231273355,2.504077381895311,
4646871.306965176,2.513473462618248,
4890462.525807362,2.5228695433411854,
5146822.912973185,2.5322656240641224,
5416621.834380096,2.5416617047870593,
5700563.744427429,2.5510577855099967,
5999390.025351361,2.5604538662329337,
6313880.922999932,2.5698499469558707,
6644857.584082097,2.579246027678807,
6993184.200210489,2.588642108401745,
7359770.264335766,2.598038189124682,
7745572.945464613,2.6074342698476185,
8151599.587861344,2.6168303505705564,
8578910.341258828,2.6262264312934933,
9028620.928946631,2.63562251201643,
9501905.560963374,2.6450185927393677,
10000000.0,2.6544146734623046,
