nembd,speedup_no_cache_predicted,speedup_no_cache_observed
12819.678735012172,1.4297418951681307,
13109.352935907686,1.4338511135475596,
13405.572631772187,1.437960331926988,
13708.485724987988,1.442069550306417,
14018.243459948051,1.4461787686858454,
14335.000498572494,1.4502879870652743,
14658.914997531021,1.4543972054447032,
14990.148687210578,1.4585064238241316,
15328.866952467364,1.4626156422035606,
15675.238915203212,1.4667248605829886,
16029.437518808345,1.470834078962418,
16391.639614511714,1.4749432973418464,
16762.02604968286,1.4790525157212748,
17140.78175812901,1.4831617341007042,
17528.095852432267,1.4872709524801326,
17924.161718373674,1.491380170859561,
18329.17711149046,1.4954893892389904,
18743.344255815373,1.4995986076184185,
19166.869944847207,1.5037078259978474,
19599.96564480244,1.5078170443772758,
20042.84760020054,1.5119262627567047,
20495.736941834508,1.5160354811361336,
20958.859797181503,1.520144699515562,
21432.447403308346,1.524253917894991,
21916.7362223278,1.5283631362744194,
22411.968059464358,1.5324723546538483,
22918.39018378719,1.5365815730332772,
23436.255451671623,1.5406907914127057,
23965.822433050398,1.5448000097921346,
24507.35554051718,1.5489092281715626,
25061.12516134807,1.553018446550992,
25627.40779250552,1.5571276649304204,
26206.48617869331,1.5612368833098489,
26798.649453531027,1.5653461016892782,
27404.19328391801,1.5694553200687067,
28023.420017660148,1.5735645384481352,
28656.638834431633,1.577673756827564,
29304.165900148433,1.5817829752069925,
29966.324524829986,1.5858921935864214,
30643.445324027354,1.5900014119658499,
31335.86638389992,1.5941106303452788,
32043.93343002127,1.5982198487247077,
32768.0,1.6023290671041361,
