prompt_len,speedup_kv_cache_predicted,speedup_kv_cache_observed
31089.24624338615,2.0073090368502546,
32718.959417056296,2.01955573801826,
34434.10293560009,2.031877156973484,
36239.15509859993,2.044273749573194,
38138.8289602468,2.0567459744558683,
40138.08463528876,2.0692942930581615,
42242.14225006386,2.081919169631978,
44456.49557243236,2.0946210712616495,
46786.926356196294,2.107400467881216,
49239.519437459756,2.120257832291806,
51820.678622349405,2.133193640179138,
54537.14340757513,2.1462083701311117,
57396.00657749104,2.1593025036555193,
60404.73272360308,2.172476525197857,
63571.1777348784,2.18573092215925,
66903.60930974483,2.199066184914483,
70410.72854334037,2.2124828068301454,
74101.69264637651,2.2259812842828817,
77986.13885493495,2.2395621166777593,
82074.20959362613,2.2532258064667383,
86376.57895781574,2.2669728591672706,
90904.48058405922,2.2808037833809944,
95669.73698151851,2.2947190908125563,
100684.79040094648,2.308719296288537,
105962.73532183847,2.3228049177765064,
111517.35264257394,2.3369764764041796,
117363.14566282375,2.351234496478701,
123515.37795217217,2.365579505506041,
129990.11320382933,2.3800120342105147,
136804.25717749423,2.3945326165544114,
143975.6018408838,2.409141789757755,
151522.8718251824,2.4238400943181793,
159465.77331570553,2.4386280740309205,
167825.04550543832,2.4535062760089406,
176622.51474579272,2.4684752507031686,
185881.1515359727,2.4835355519228632,
195625.1304997465,2.498687736856101,
205879.8935062375,2.5139323660903976,
216672.21609952973,2.5292700036334415,
228030.27741054748,2.544701216933962,
239983.73373375024,2.560226576902723,
252563.795960754,2.5758466579336496,
265803.3110730557,2.591562037925072,
279736.8479066494,2.6073732983011104,
294400.7874124647,2.6232810240331847,
309833.4176482989,2.6392858036616595,
326075.0337502678,2.6553882293176114,
343168.0431448194,2.6715888967447445,
361157.07627600036,2.6878884053214276,
380089.10313710204,2.7042873580828672,
400013.5559109533,2.72078636174342,
420982.45803907764,2.7373860267190437,
443050.5600567095,2.754086967149873,
466275.482548355,2.7708898009229452,
490717.86659715086,2.787795149695062,
516441.5321208468,2.804803638915786,
543513.6445078362,2.8219158978505816,
572004.8899883307,2.839132559604093,
601989.6601985779,2.8564542611435746,
633546.2464200128,2.8738816433224508,
666757.0440005291,2.891415350904025,
701708.7674916122,2.909056032585341,
738492.6770630515,2.9268043410211755,
777204.8167864317,2.9446609328481865,
817946.2654095595,2.9626264687092094,
860823.4002765986,2.9807016132776996,
905948.1750830238,2.9988870352823165,
953438.4121906303,3.017183407531671,
1003418.1102658377,3.0355914069392185,
1056017.7680445246,3.0541117145482968,
1111374.7250687869,3.072745015557326,
1169633.5202852802,3.0914919993451613,
1230946.2694414516,3.110353359496595,
1295473.0622650487,3.1293297938280147,
1363382.3804640132,3.1484220044132276,
1434851.5376380843,3.1676306976094297,
1510067.1422507924,3.1869565840833407,
1589225.5848706737,3.206400378837494,
1672533.5509539095,3.2259628012366965,
1760208.5605072454,3.2456445750346363,
1852479.5360403294,3.2654464284006606,
1949587.4002903807,3.2853690939467204,
2051785.705279863,3.3054133087544724,
2159341.2943496336,3.3255798144025417,
2272534.9988962673,3.3458693569939726,
2391662.371632607,3.3662826871838205,
2517034.458286205,3.38682056020693,
2648978.6097505786,3.4074837359058705,
2787839.3368098377,3.4282729787590576,
2933979.209668331,3.4491890579090274,
3087779.8046341166,3.470232747190896,
3249642.7004280337,3.4914048251609913,
3419990.5267197452,3.5127060751256565,
3599268.0676285406,3.534137285170226,
3787943.423070204,3.555699248188187,
3986509.2309822477,3.5773927619105126,
4195483.953618755,3.599218628935179,
4415413.231273355,3.621177656756849,
4646871.306965176,3.6432706577967604,
4890462.525807362,3.665498449432777,
5146822.912973185,3.6878618540296233,
5416621.834380096,3.7103616989693213,
5700563.744427429,3.7329988166817945,
5999390.025351361,3.7557740446756633,
6313880.922999932,3.778688225569237,
6644857.584082097,3.801742207121683,
6993184.200210489,3.8249368422643966,
7359770.264335766,3.8482729891325476,
7745572.945464613,3.8717515110968397,
8151599.587861344,3.895373276795449,
8578910.341258828,3.9191391601661536,
9028620.928946631,3.9430500404786804,
9501905.560963374,3.9671068023672276,
10000000.0,3.9913103358631883,
