nembd,speedup_kv_cache_predicted,speedup_kv_cache_observed
6412.82817987484,1.9944786012836309,
6557.732815699445,2.0008030219955355,
6705.911725041842,2.00712744270744,
6857.4388935754705,2.0134518634193443,
7012.38997875837,2.019776284131249,
7170.842347608821,2.0261007048431536,
7332.875115334744,2.032425125555058,
7498.569184835867,2.038749546266963,
7668.00728709848,2.045073966978867,
7841.274022503071,2.0513983876907713,
8018.455903065155,2.057722808402676,
8199.641395630775,2.0640472291145806,
8384.92096604794,2.0703716498264852,
8574.387124336143,2.07669607053839,
8768.134470876686,2.0830204912502945,
8966.259743646486,2.0893449119621987,
9168.861866519404,2.095669332674103,
9376.041998658871,2.101993753386008,
9587.903585026575,2.1083181740979122,
9804.552408032603,2.114642594809817,
10026.096640352405,2.120967015521721,
10252.646898937532,2.1272914362336257,
10484.316300246499,2.1336158569455304,
10721.22051672385,2.1399402776574346,
10963.477834555428,2.1462646983693396,
11211.209212728469,2.1525891190812434,
11464.538343426568,2.158913539793148,
11723.591713788963,2.165237960505053,
11988.498669065602,2.1715623812169573,
12259.391477199237,2.177886801928862,
12536.405394866593,2.1842112226407666,
12819.678735012172,2.1905356433526713,
13109.352935907686,2.1968600640645755,
13405.572631772187,2.2031844847764797,
13708.485724987988,2.2095089054883847,
14018.243459948051,2.215833326200289,
14335.000498572494,2.2221577469121936,
14658.914997531021,2.2284821676240987,
14990.148687210578,2.2348065883360024,
15328.866952467364,2.241131009047907,
15675.238915203212,2.2474554297598113,
16029.437518808345,2.2537798504717164,
16391.639614511714,2.260104271183621,
16762.02604968286,2.2664286918955248,
17140.78175812901,2.27275311260743,
17528.095852432267,2.279077533319334,
17924.161718373674,2.2854019540312387,
18329.17711149046,2.291726374743144,
18743.344255815373,2.2980507954550475,
19166.869944847207,2.304375216166952,
19599.96564480244,2.3106996368788564,
20042.84760020054,2.3170240575907615,
20495.736941834508,2.323348478302666,
20958.859797181503,2.32967289901457,
21432.447403308346,2.335997319726475,
21916.7362223278,2.342321740438379,
22411.968059464358,2.348646161150284,
22918.39018378719,2.354970581862189,
23436.255451671623,2.361295002574093,
23965.822433050398,2.3676194232859977,
24507.35554051718,2.3739438439979015,
25061.12516134807,2.3802682647098066,
25627.40779250552,2.386592685421711,
26206.48617869331,2.3929171061336154,
26798.649453531027,2.3992415268455205,
27404.19328391801,2.4055659475574243,
28023.420017660148,2.411890368269329,
28656.638834431633,2.418214788981234,
29304.165900148433,2.424539209693138,
29966.324524829986,2.430863630405043,
30643.445324027354,2.4371880511169466,
31335.86638389992,2.4435124718288517,
32043.93343002127,2.4498368925407563,
32768.0,2.4561613132526605,
