prompt_len,speedup_no_cache_predicted,speedup_no_cache_observed
40138.08463528876,1.4015246591184662,
42242.14225006386,1.4083418014736855,
44456.49557243236,1.4151589438289045,
46786.926356196294,1.4219760861841242,
49239.519437459756,1.4287932285393434,
51820.678622349405,1.4356103708945622,
54537.14340757513,1.4424275132497817,
57396.00657749104,1.4492446556050012,
60404.73272360308,1.4560617979602202,
63571.1777348784,1.4628789403154396,
66903.60930974483,1.469696082670659,
70410.72854334037,1.476513225025878,
74101.69264637651,1.4833303673810971,
77986.13885493495,1.4901475097363168,
82074.20959362613,1.4969646520915358,
86376.57895781574,1.503781794446755,
90904.48058405922,1.510598936801974,
95669.73698151851,1.5174160791571936,
100684.79040094648,1.5242332215124128,
105962.73532183847,1.531050363867632,
111517.35264257394,1.5378675062228515,
117363.14566282375,1.5446846485780708,
123515.37795217217,1.5515017909332895,
129990.11320382933,1.558318933288509,
136804.25717749423,1.5651360756437283,
143975.6018408838,1.5719532179989475,
151522.8718251824,1.578770360354167,
159465.77331570553,1.585587502709386,
167825.04550543832,1.5924046450646052,
176622.51474579272,1.5992217874198245,
185881.1515359727,1.606038929775044,
195625.1304997465,1.6128560721302632,
205879.8935062375,1.619673214485482,
216672.21609952973,1.6264903568407014,
228030.27741054748,1.6333074991959209,
239983.73373375024,1.64012464155114,
252563.795960754,1.6469417839063594,
265803.3110730557,1.6537589262615788,
279736.8479066494,1.6605760686167976,
294400.7874124647,1.6673932109720169,
309833.4176482989,1.6742103533272366,
326075.0337502678,1.6810274956824556,
343168.0431448194,1.6878446380376748,
361157.07627600036,1.6946617803928938,
380089.10313710204,1.7014789227481133,
400013.5559109533,1.7082960651033325,
420982.45803907764,1.7151132074585518,
443050.5600567095,1.7219303498137712,
466275.482548355,1.7287474921689905,
490717.86659715086,1.7355646345242093,
516441.5321208468,1.7423817768794287,
543513.6445078362,1.7491989192346482,
572004.8899883307,1.7560160615898672,
601989.6601985779,1.7628332039450867,
633546.2464200128,1.7696503463003057,
666757.0440005291,1.776467488655525,
701708.7674916122,1.7832846310107444,
738492.6770630515,1.7901017733659637,
777204.8167864317,1.796918915721183,
817946.2654095595,1.8037360580764017,
860823.4002765986,1.8105532004316212,
905948.1750830238,1.8173703427868406,
953438.4121906303,1.8241874851420596,
1003418.1102658377,1.831004627497279,
1056017.7680445246,1.8378217698524986,
1111374.7250687869,1.8446389122077174,
1169633.5202852802,1.8514560545629366,
1230946.2694414516,1.8582731969181563,
1295473.0622650487,1.8650903392733753,
1363382.3804640132,1.8719074816285945,
1434851.5376380843,1.8787246239838136,
1510067.1422507924,1.885541766339033,
1589225.5848706737,1.8923589086942523,
1672533.5509539095,1.8991760510494715,
1760208.5605072454,1.905993193404691,
1852479.5360403294,1.9128103357599102,
1949587.4002903807,1.919627478115129,
2051785.705279863,1.9264446204703487,
2159341.2943496336,1.933261762825568,
2272534.9988962673,1.940078905180787,
2391662.371632607,1.9468960475360064,
2517034.458286205,1.9537131898912259,
2648978.6097505786,1.9605303322464447,
2787839.3368098377,1.9673474746016641,
2933979.209668331,1.9741646169568834,
3087779.8046341166,1.9809817593121026,
3249642.7004280337,1.9877989016673219,
3419990.5267197452,1.994616044022541,
3599268.0676285406,2.0014331863777604,
3787943.423070204,2.00825032873298,
3986509.2309822477,2.0150674710881984,
4195483.953618755,2.0218846134434183,
4415413.231273355,2.0287017557986373,
4646871.306965176,2.0355188981538563,
4890462.525807362,2.0423360405090762,
5146822.912973185,2.049153182864295,
5416621.834380096,2.0559703252195143,
5700563.744427429,2.0627874675747337,
5999390.025351361,2.0696046099299528,
6313880.922999932,2.0764217522851722,
6644857.584082097,2.083238894640391,
6993184.200210489,2.0900560369956107,
7359770.264335766,2.0968731793508297,
7745572.945464613,2.1036903217060487,
8151599.587861344,2.1105074640612687,
8578910.341258828,2.1173246064164877,
9028620.928946631,2.1241417487717067,
9501905.560963374,2.130958891126926,
10000000.0,2.1377760334821456,
