gen_tokens,speedup_kv_cache_predicted,speedup_kv_cache_observed
12662.206217483104,2.208431615278465,
13245.584913916926,2.224760834343364,
13855.841288506335,2.24121079221377,
14494.213661381007,2.257782381636547,
15161.997405096601,2.274476501959564,
15860.547573179112,2.291294059180497,
16591.281649772554,2.3082359659960017,
17355.6824259696,2.3253031418512418,
18155.301008661907,2.3424965129897903,
18991.759968015525,2.3598170125038984,
19866.756629958036,2.3772655803851346,
20782.06652035857,2.3948431635753935,
21739.546967889746,2.412550716018292,
22741.140872882257,2.43038919871094,
23788.880649819614,2.4483595797560938,
24884.892351473194,2.4664628344146906,
26031.399983046424,2.4846999451587837,
27230.730015082154,2.503071901724858,
28485.31610429036,2.521579701167543,
29797.704031876186,2.5402243479137256,
31170.556869388485,2.5590068538170594,
32606.660382571885,2.577928238212875,
34108.92868418751,2.5969895279735096,
35680.41014727267,2.616191757564025,
37324.29359083883,2.6355359690983544,
39043.91475055999,2.6550232123958573,
40842.763047581524,2.6746545450382935,
42724.488669184204,2.69443103242722,
44692.90997567164,2.714353747841806,
46752.02124851142,2.7344237724970863,
48906.00079545203,2.754642195602636,
51159.21942906189,2.7750101144216845,
53516.249335895285,2.795528634330661,
55981.87335428279,2.816198868879186,
58561.09467957222,2.837021939850506,
61259.147016513125,2.85799897732237,
64081.50519938645,2.87913111972836,
67033.8963014298,2.9004195139196765,
70122.31125610121,2.9218653152273752,
73353.01701376202,2.9434696875250714,
76732.56925844851,2.9652338032921017,
80267.82571053554,2.987158843677152,
83965.96004228687,3.0092459985623643,
87834.476434529,3.0314964666279103,
91881.22480398578,3.0539114554170452,
96114.41673217324,3.076492181401637,
100542.64212817834,3.0992398700481885,
105174.88665913242,3.1221557558843482,
110020.54998374841,3.145241082565901,
115089.46482592131,3.168497102944266,
120391.91692709693,3.191925079134487,
125938.66591789479,3.215526282583732,
131740.9671513368,3.2393019941402943,
137810.59454198577,3.263253504123099,
144159.86445733978,3.2873821123917355,
150801.6607099612,3.311689128417,
157749.4607010534,3.336175871351963,
165017.36276853495,3.360843670103554,
172620.11479510795,3.3856938634046854,
180573.1441343698,3.4107277998869105,
188892.58891569197,3.4359468381536096,
197595.33079139292,3.461352346853722,
206699.02919265075,3.4869457047560233,
216222.15716367142,3.512728300823953,
226184.03884682446,3.5387015342909955,
236604.88869480864,3.5648668147366154,
247505.85248941742,3.5912255621627547,
258909.05025014057,3.617779207070898,
270837.62111967016,3.6445291905397084,
283315.77031738905,3.6714769643032357,
296368.8182561205,3.6986239908296974,
310023.2519218087,3.7259717434008515,
324306.77862038655,3.7535217061919544,
339248.3822008903,3.781275374352304,
354878.3818689091,3.809234254086384,
371228.4937097175,3.837399862735602,
388331.89504592743,3.865773728860645,
406223.29176025215,3.8943573923244292,
424938.9887199932,3.923152404375667,
444516.9634461584,3.9521603277330573,
464996.94317669596,3.9813827366700982,
486420.4854802151,4.010821217100517,
508831.0625837819,4.040477366664344,
532274.1495858968,4.070352794814612,
556797.3167336645,4.100449122904704,
582450.3259513979,4.130767984276348,
609285.2318165258,4.161311024348259,
637356.4871877064,4.192079900705427,
666721.0536994901,4.223076283189088,
697438.5173477409,4.254301853987339,
729571.2094003551,4.285758307726437,
763184.3328786305,4.31744735156276,
798346.0948659462,4.349370705275456,
835127.8449122271,4.381530101359787,
873604.2198150319,4.413927285121139,
913853.2950710582,4.446564014769748,
955956.7433053957,4.479442061516111,
1000000.0,4.512563209667124,
