prompt_len,speedup_kv_cache_predicted,speedup_kv_cache_observed
1852479.5360403294,6.035291672071985,
1949587.4002903807,6.064308109924484,
2051785.705279863,6.093324547776989,
2159341.2943496336,6.12234098562949,
2272534.9988962673,6.151357423481992,
2391662.371632607,6.180373861334495,
2517034.458286205,6.209390299186998,
2648978.6097505786,6.238406737039497,
2787839.3368098377,6.267423174892,
2933979.209668331,6.2964396127445035,
3087779.8046341166,6.325456050597005,
3249642.7004280337,6.354472488449506,
3419990.5267197452,6.383488926302009,
3599268.0676285406,6.4125053641545104,
3787943.423070204,6.4415218020070135,
3986509.2309822477,6.470538239859513,
4195483.953618755,6.499554677712018,
4415413.231273355,6.528571115564519,
4646871.306965176,6.5575875534170205,
4890462.525807362,6.586603991269524,
5146822.912973185,6.615620429122025,
5416621.834380096,6.644636866974526,
5700563.744427429,6.673653304827031,
5999390.025351361,6.702669742679532,
6313880.922999932,6.731686180532034,
6644857.584082097,6.760702618384535,
6993184.200210489,6.789719056237038,
7359770.264335766,6.818735494089539,
7745572.945464613,6.847751931942041,
8151599.587861344,6.876768369794545,
8578910.341258828,6.905784807647047,
9028620.928946631,6.934801245499548,
9501905.560963374,6.963817683352051,
10000000.0,6.992834121204552,
