device,variant,engine,mode,relpos_bin,token_ms__mean,token_ms__std,token_ms__min,token_ms__p50,token_ms__p95,token_ms__max,token_ms__count
unknown,1767066084,tau,no_cache,10-25%,133.2477164888889,5.953046470991128,126.872722,131.7737635,147.19266499999998,158.611361,180
unknown,1767066084,tau,no_cache,25-50%,139.76032788194445,7.503398793140419,128.781802,137.1642925,156.95398465,162.41853,288
unknown,1767066084,tau,no_cache,50-75%,149.97536068055555,10.386376973028392,137.129793,145.38044100000002,170.07883514999997,174.353142,288
unknown,1767066084,tau,no_cache,75-90%,155.90540853216373,8.668832718170218,144.844677,152.651694,174.173719,180.086016,171
unknown,1767066084,tau,no_cache,90-100%,159.9447666111111,7.910643901058947,152.131966,157.1959605,180.44460529999998,187.323993,108
unknown,1767089337,nano,kv_cache,0-10%,15.367661294871796,1.0272515443286934,12.955095,15.338280000000001,16.993900149999998,18.879101,234
unknown,1767089337,nano,kv_cache,10-25%,15.836386945868947,1.1966654977120652,13.226465,15.691056,17.9093245,18.677747,351
unknown,1767089337,nano,kv_cache,25-50%,16.86470147916667,1.2290733384736243,14.429943,16.5972055,18.94856925,20.079932,576
unknown,1767089337,nano,kv_cache,50-75%,18.148912729166668,1.0712401804296081,16.003339,18.173244,19.94974075,21.460665,576
unknown,1767089337,nano,kv_cache,75-90%,18.619179953216374,1.0497339271939112,16.452304,18.666048,20.27455805,21.526374,342
unknown,1767089337,nano,kv_cache,90-100%,18.89436607111111,1.0135264532297763,16.997652,18.852797,20.486740599999997,20.986428,225
unknown,1767089337,nano,no_cache,0-10%,94.80146131196582,4.5018535723890185,87.248031,93.957045,103.98633339999999,113.720784,234
unknown,1767089337,nano,no_cache,10-25%,100.12721737606837,5.135539910087141,91.971006,99.325079,113.40892099999999,122.422308,351
unknown,1767089337,nano,no_cache,25-50%,109.51460046180556,6.777433171253555,98.646972,108.3104055,119.81578925,143.890579,576
unknown,1767089337,nano,no_cache,50-75%,128.79561702604167,7.038322839305139,119.109833,127.92276100000001,137.7835675,166.633135,576
unknown,1767089337,nano,no_cache,75-90%,137.59251874561403,4.756274469607235,128.152347,137.25442600000002,143.43034655,182.288497,342
unknown,1767089337,nano,no_cache,90-100%,145.93299783555554,3.842775081560302,136.323232,146.077694,151.5288,161.826513,225
unknown,1767089337,tau,kv_cache,0-10%,12.875407311965812,0.6884265189240402,11.573288,12.799766,14.130344,15.126575,234
unknown,1767089337,tau,kv_cache,10-25%,13.794633652421652,1.1171843722826578,11.893465,13.471257,15.920666,18.101091,351
unknown,1767089337,tau,kv_cache,25-50%,13.903790263888888,0.9150661922400432,12.001909,13.7175525,15.538646499999999,18.708448,576
unknown,1767089337,tau,kv_cache,50-75%,14.409983480902778,1.0252865042641648,12.415067,14.1681205,16.115499,19.112451,576
unknown,1767089337,tau,kv_cache,75-90%,14.397676002923976,0.9263845063925392,12.379299,14.3123865,15.9560485,16.684988,342
unknown,1767089337,tau,kv_cache,90-100%,14.657593804444446,0.9836337801651082,12.809484,14.282376,16.2686518,16.741494,225
unknown,1767089337,tau,no_cache,0-10%,133.68658250000001,6.873229068951132,122.798393,131.72786150000002,146.35357689999998,160.296949,234
unknown,1767089337,tau,no_cache,10-25%,142.14625223931625,8.396604557545365,130.475882,139.553483,159.8278385,167.598458,351
unknown,1767089337,tau,no_cache,25-50%,157.98233680555555,11.899593884889047,140.365347,155.1999735,181.0875915,193.318959,576
unknown,1767089337,tau,no_cache,50-75%,182.28444644270834,12.442733532890937,162.474659,179.018206,207.38714249999998,211.679295,576
unknown,1767089337,tau,no_cache,75-90%,200.63126106140353,14.876531210728116,177.063747,193.673427,222.7871834,231.802074,342
unknown,1767089337,tau,no_cache,90-100%,209.7422969111111,14.157712882612927,190.523364,202.79933,234.7442268,238.909292,225
unknown,1767090496,nano,kv_cache,0-10%,15.827086181623931,0.874119009167207,13.68965,15.7970395,17.44120985,18.814665,468
unknown,1767090496,nano,kv_cache,10-25%,16.863265842712842,1.0397105677262901,14.184054,16.899111,18.427946000000002,20.225084,693
unknown,1767090496,nano,kv_cache,25-50%,18.783073875,1.1284686259026937,15.81675,18.717797500000003,20.763544250000002,23.532238,1152
unknown,1767090496,nano,kv_cache,50-75%,20.24772309548611,1.2161722399806112,16.973564,20.2357275,22.37379345,24.391827,1152
unknown,1767090496,nano,kv_cache,75-90%,20.080850480994155,1.043378715080001,17.761985,19.961789500000002,21.988454150000003,23.271647,684
unknown,1767090496,nano,kv_cache,90-100%,20.488135359477123,1.039860050816682,18.158257,20.615023,22.075312,24.730494,459
unknown,1767090496,nano,no_cache,0-10%,97.09573372435896,4.214581959720692,87.675719,96.9307535,104.84748135,117.175229,468
unknown,1767090496,nano,no_cache,10-25%,108.05183496825397,5.887505784720849,97.745503,107.367434,117.7105128,140.369983,693
unknown,1767090496,nano,no_cache,25-50%,135.9890433203125,9.176889932528962,118.37448,135.54013750000001,150.69445295,188.257378,1152
unknown,1767090496,nano,no_cache,50-75%,172.2815030625,10.468942418340225,154.000857,171.10299049999998,188.38926075,233.386221,1152
unknown,1767090496,nano,no_cache,75-90%,204.35301598538013,7.201352433984513,186.641098,204.019406,214.95140700000002,257.501207,684
unknown,1767090496,nano,no_cache,90-100%,222.9455271328976,6.236548347953636,210.342646,222.081343,232.2100568,261.678081,459
unknown,1767090496,tau,kv_cache,0-10%,13.522083235042734,0.9125053469835779,11.59837,13.462485999999998,14.912340749999998,17.870036,468
unknown,1767090496,tau,kv_cache,10-25%,13.69305735064935,0.939839720865318,11.807707,13.57847,15.358288799999999,17.302781,693
unknown,1767090496,tau,kv_cache,25-50%,14.846418311631945,1.011879565307365,12.425766,14.853643,16.496244750000002,17.88924,1152
unknown,1767090496,tau,kv_cache,50-75%,15.483916741319446,0.8882853281927978,13.534411,15.420085499999999,16.86907315,18.435655,1152
unknown,1767090496,tau,kv_cache,75-90%,15.371427412280703,1.104645911583352,12.801067,15.2745645,17.2964201,19.686352,684
unknown,1767090496,tau,kv_cache,90-100%,15.553940102396515,0.9999357293493587,12.764998,15.682826,17.0362367,18.846523,459
unknown,1767090496,tau,no_cache,0-10%,135.3925994551282,7.990234820829566,120.701611,133.4955135,152.50779269999998,159.38059,468
unknown,1767090496,tau,no_cache,10-25%,151.26849775468975,10.796249456511614,131.388835,149.520297,175.10893539999998,188.124314,693
unknown,1767090496,tau,no_cache,25-50%,189.86187090277778,16.79359180793057,159.068482,188.5142745,222.95387855,248.317579,1152
unknown,1767090496,tau,no_cache,50-75%,233.79785768402775,17.83261594756737,202.694528,232.13061399999998,274.03944315,292.732191,1152
unknown,1767090496,tau,no_cache,75-90%,274.9808508859649,18.595721726307396,249.482676,269.354595,314.39611595,333.563178,684
unknown,1767090496,tau,no_cache,90-100%,299.32987735511983,21.57802887290558,272.057274,291.797728,342.6254694,386.846707,459
unknown,1767094626,nano,kv_cache,0-10%,16.192392720604097,0.9931780066265284,14.04767,16.196268,17.7503033,20.583362,927
unknown,1767094626,nano,kv_cache,10-25%,18.218011695526695,1.3293689340606334,14.918664,18.44119,20.1550585,21.031591,1386
unknown,1767094626,nano,kv_cache,25-50%,19.894861187934026,1.3769467779127378,16.242525,19.9635925,21.98570935,24.248013,2304
unknown,1767094626,nano,kv_cache,50-75%,21.685010786892363,1.4422889611551193,17.936616,21.775885,24.00967485,27.00751,2304
unknown,1767094626,nano,kv_cache,75-90%,24.1817589157589,1.4045328925302747,20.798882,23.975249,26.4637598,30.328209,1377
unknown,1767094626,nano,kv_cache,90-100%,25.69528924291939,1.4770610674123792,21.558761,25.750998000000003,27.986435200000003,33.364159,918
unknown,1767094626,nano,no_cache,0-10%,100.87930828047465,6.180150146498311,87.313251,100.576621,109.8578742,134.047947,927
unknown,1767094626,nano,no_cache,10-25%,131.505391517316,12.359780301719125,106.375781,131.6014475,149.572934,190.225601,1386
unknown,1767094626,nano,no_cache,25-50%,192.48945378949654,23.689880926776528,152.766165,194.210557,227.87517029999998,284.145066,2304
unknown,1767094626,nano,no_cache,50-75%,284.01026239409725,30.476234933638867,232.121604,285.76381549999996,330.13287235,394.29726,2304
unknown,1767094626,nano,no_cache,75-90%,374.00377649527957,21.528115948831804,331.917015,370.569677,410.60684860000003,460.59334,1377
unknown,1767094626,nano,no_cache,90-100%,433.21677543681915,13.573790226573106,405.256544,431.8113785,455.63576825,501.846862,918
unknown,1767094626,tau,kv_cache,0-10%,14.013455126213591,1.0608430371696924,11.412634,13.85922,15.622002499999999,17.560051,927
unknown,1767094626,tau,kv_cache,10-25%,14.642617836940838,1.054483827179329,12.344892,14.59157,16.27895525,17.993243,1386
unknown,1767094626,tau,kv_cache,25-50%,15.401906763888888,1.2627301424097541,12.484487,15.5499925,17.29972085,19.328566,2304
unknown,1767094626,tau,kv_cache,50-75%,16.267955440972223,1.4782297008602723,13.054888,16.149772,18.7847273,20.662871,2304
unknown,1767094626,tau,kv_cache,75-90%,16.37315547930283,1.3682459043362127,13.767097,16.074637,19.1139686,20.807664,1377
unknown,1767094626,tau,kv_cache,90-100%,17.479120552287583,1.3980955825979455,14.382078,17.344589,19.83017065,21.456684,918
unknown,1767094626,tau,no_cache,0-10%,139.59174915857605,9.609813621629934,117.316729,139.231505,159.15973709999997,171.114787,927
unknown,1767094626,tau,no_cache,10-25%,184.72144855339104,19.850014386207075,145.451714,184.1519305,221.2843155,236.498285,1386
unknown,1767094626,tau,no_cache,25-50%,259.0443711176215,31.937872346986847,204.356444,259.7626565,317.3604832,349.911783,2304
unknown,1767094626,tau,no_cache,50-75%,361.9602205373264,35.516393011675774,298.69114,363.934371,415.25012610000005,479.623465,2304
unknown,1767094626,tau,no_cache,75-90%,454.3778611292665,23.94182806811764,409.135086,452.080863,492.39606180000004,535.545363,1377
unknown,1767094626,tau,no_cache,90-100%,518.123916754902,20.12433521761879,482.216526,516.0219465,545.66160655,672.859091,918
unknown,1767102282,nano,kv_cache,0-10%,68.90596644444445,1.345823696788777,65.514871,68.949461,70.9212684,72.522216,117
unknown,1767102282,nano,kv_cache,10-25%,69.43479017777777,1.4720290456281029,66.063471,69.4994095,71.6262081,75.239599,180
unknown,1767102282,nano,kv_cache,25-50%,69.63426178819445,1.5876999413067718,66.107615,69.6273875,72.3040448,74.574938,288
unknown,1767102282,nano,kv_cache,50-75%,70.51346563541667,1.5314848646974062,66.698845,70.508455,72.84430329999999,77.180227,288
unknown,1767102282,nano,kv_cache,75-90%,71.2907888128655,1.467295212545105,68.608771,71.109731,73.6043635,77.684512,171
unknown,1767102282,nano,kv_cache,90-100%,71.54192950925926,1.4219391377450332,68.973371,71.62123299999999,74.07130105,75.385135,108
unknown,1767102282,nano,no_cache,0-10%,287.225251982906,14.944575084685317,259.977388,283.115955,321.5410223999999,362.321747,117
unknown,1767102282,nano,no_cache,10-25%,290.96786318333335,10.94818233060077,278.591218,289.0049395,314.9843661,343.833894,180
unknown,1767102282,nano,no_cache,25-50%,302.7873477361111,12.855440808189995,287.217119,299.929326,326.65541859999996,376.272426,288
unknown,1767102282,nano,no_cache,50-75%,316.3673507326389,11.313701597096973,298.890091,314.88170449999996,332.99271319999997,373.123141,288
unknown,1767102282,nano,no_cache,75-90%,330.0705373625731,9.31067653585587,314.996095,328.612129,343.66172700000004,388.185464,171
unknown,1767102282,nano,no_cache,90-100%,341.14831241666667,11.44504562560751,326.994323,338.0887245,359.95715114999996,410.14274,108
unknown,1767102282,tau,kv_cache,0-10%,66.31677188888888,1.1779136809657236,64.083855,66.163922,68.44559339999999,70.886582,117
unknown,1767102282,tau,kv_cache,10-25%,66.12329841666666,1.143923039009947,63.039024,66.1285705,67.8834877,70.09086,180
unknown,1767102282,tau,kv_cache,25-50%,66.38689041666666,1.2468369848617817,63.024244,66.3423425,68.3648837,72.084531,288
unknown,1767102282,tau,kv_cache,50-75%,66.65842342361111,1.238463526918326,63.619166,66.605195,68.55247345,71.836368,288
unknown,1767102282,tau,kv_cache,75-90%,66.77594160818713,1.2597459262770279,63.783739,66.937966,68.74593300000001,71.247175,171
unknown,1767102282,tau,kv_cache,90-100%,66.75123782407407,1.3599353868488164,63.737055,67.1330495,68.7411463,69.84618,108
unknown,1767102282,tau,no_cache,0-10%,342.44203452136753,20.47902270749864,306.72747,333.567467,380.3363568,397.79043,117
unknown,1767102282,tau,no_cache,10-25%,341.1166907722222,12.470985455405224,324.905772,337.634501,368.48885915,395.456354,180
unknown,1767102282,tau,no_cache,25-50%,356.12232672569445,14.977116601358494,332.221754,352.162757,389.0186483,425.69565,288
unknown,1767102282,tau,no_cache,50-75%,377.8148487326389,20.46589798697337,351.703262,372.0714285,427.13686419999993,456.622849,288
unknown,1767102282,tau,no_cache,75-90%,389.40274569590645,14.709092857844029,371.739828,386.274705,415.2606075,470.034816,171
unknown,1767102282,tau,no_cache,90-100%,404.5596239351852,18.128011651717877,384.865878,398.20559149999997,442.5541991,492.141872,108
unknown,1767104587,nano,kv_cache,0-10%,68.22353548717949,1.9866769145951573,64.019213,68.2777935,71.40734690000001,75.431391,234
unknown,1767104587,nano,kv_cache,10-25%,69.02735146153846,1.79064825060033,64.015757,69.291457,71.66226750000001,75.442189,351
unknown,1767104587,nano,kv_cache,25-50%,71.17921790451389,2.1318074359141423,65.501627,71.241273,73.9414845,91.356693,576
unknown,1767104587,nano,kv_cache,50-75%,72.95185481423611,2.8839788698358464,68.676298,72.55754999999999,76.233802,102.672963,576
unknown,1767104587,nano,kv_cache,75-90%,74.26430707017543,2.066720579042789,70.397451,74.081895,76.956203,98.623525,342
unknown,1767104587,nano,kv_cache,90-100%,75.5545012711111,1.4431588702654967,71.350218,75.727465,77.61830099999999,79.699712,225
unknown,1767104587,nano,no_cache,0-10%,288.1004021196581,10.010019045432125,261.113453,286.08867399999997,300.42534825,350.744144,234
unknown,1767104587,nano,no_cache,10-25%,305.9963681880342,18.741988058514426,286.012161,300.673395,353.837961,383.886673,351
unknown,1767104587,nano,no_cache,25-50%,326.0884787395833,17.1308947078217,298.103498,324.04555100000005,351.5905455,420.122494,576
unknown,1767104587,nano,no_cache,50-75%,435.6816049600695,58.42735210980704,359.778996,434.29466449999995,514.95752625,612.24373,576
unknown,1767104587,nano,no_cache,75-90%,522.7329464707602,21.31448205558519,493.65412,517.3974585,555.4481075499999,633.10514,342
unknown,1767104587,nano,no_cache,90-100%,554.5549669555555,33.2015103188148,519.074047,545.509999,651.0616775999998,671.114158,225
unknown,1767104587,tau,kv_cache,0-10%,65.15232767094017,2.2958774198298904,61.067678,65.51093900000001,67.64173650000001,80.093149,234
unknown,1767104587,tau,kv_cache,10-25%,65.26816352421652,1.8040448403745282,61.139043,65.595859,67.8938155,71.024909,351
unknown,1767104587,tau,kv_cache,25-50%,65.79559948784723,2.050526322767447,60.67812,66.15537900000001,68.4374425,72.906235,576
unknown,1767104587,tau,kv_cache,50-75%,66.16217578125,1.8451361440436256,61.644547,66.524,68.62107475,71.864004,576
unknown,1767104587,tau,kv_cache,75-90%,66.90225737426901,1.6195989645465014,62.505224,67.00266500000001,69.3585675,71.732174,342
unknown,1767104587,tau,kv_cache,90-100%,67.06101169333333,1.96223335330937,62.172824,67.167437,70.17792479999999,74.616505,225
unknown,1767104587,tau,no_cache,0-10%,337.5701011111111,18.075877303682695,301.280763,332.0039345,379.84018865,400.528623,234
unknown,1767104587,tau,no_cache,10-25%,354.4440638945869,18.794220857702364,330.194474,349.670815,400.5565605,425.540942,351
unknown,1767104587,tau,no_cache,25-50%,380.9868449027778,20.4303975345659,349.879809,376.62356950000003,422.78040975,475.219286,576
unknown,1767104587,tau,no_cache,50-75%,502.47818355034724,67.8532616038489,415.198338,496.3611145,624.39716275,687.62432,576
unknown,1767104587,tau,no_cache,75-90%,604.7910469649123,39.707993629187584,561.826039,586.883117,689.9315616,709.81971,342
unknown,1767104587,tau,no_cache,90-100%,629.5168608577778,43.80148178393887,579.086318,607.456019,726.6511686,741.01335,225
unknown,1767204018,nano,kv_cache,0-10%,24.287150572357724,2.2969961747301064,18.659003,24.197305999999998,27.8742323,30.795417,1230
unknown,1767204018,nano,kv_cache,10-25%,27.2155573517316,3.7228476253153016,20.539212,26.705803,33.6481382,39.551517,1848
unknown,1767204018,nano,kv_cache,25-50%,33.64708037695313,4.458933141096313,23.697366,34.3178775,40.3946974,46.966656,3072
unknown,1767204018,nano,kv_cache,50-75%,41.83761455859375,3.925197176348446,31.185261,41.579645,48.3220215,53.369426,3072
unknown,1767204018,nano,kv_cache,75-90%,48.03969891205212,3.5534965566010577,36.670281,48.216588,53.2427947,58.316593,1842
unknown,1767204018,nano,kv_cache,90-100%,51.78031475490196,3.2052174913247247,44.784744,51.7567085,56.59290855,62.120811,1224
unknown,1767204018,nano,no_cache,0-10%,311.15015112195124,82.43325728924908,189.355942,340.010407,428.2744879,511.767624,1230
unknown,1767204018,nano,no_cache,10-25%,426.7726503955627,99.91411977168315,249.832115,439.762861,575.8413051,636.377076,1848
unknown,1767204018,nano,no_cache,25-50%,653.0474263730468,150.2341112302621,398.952926,638.492487,961.6124202999999,1113.103008,3072
unknown,1767204018,nano,no_cache,50-75%,1093.6709707972007,275.1177892783248,668.825894,1060.2245025,1550.99359495,1674.76057,3072
unknown,1767204018,nano,no_cache,75-90%,1580.3836973903367,262.10697263569523,1088.374493,1575.270388,2016.2932085500001,2114.04744,1842
unknown,1767204018,nano,no_cache,90-100%,1905.6454286846406,279.56405968031936,1506.389025,1906.284204,2267.6229521,2341.270744,1224
unknown,1767204018,tau,kv_cache,0-10%,17.401838850406502,1.1254861345973746,14.240772,17.559158,18.973484149999997,21.811518,1230
unknown,1767204018,tau,kv_cache,10-25%,18.128830084415583,1.27787372526621,14.970415,18.089507,20.36827195,21.875275,1848
unknown,1767204018,tau,kv_cache,25-50%,19.99027121875,1.8308300072236645,16.010251,19.8621155,23.02661885,26.144076,3072
unknown,1767204018,tau,kv_cache,50-75%,23.032658263346352,1.8953942531060286,17.221847,23.1139655,25.99088485,29.710021,3072
unknown,1767204018,tau,kv_cache,75-90%,25.264016174809992,1.8388806011756516,19.619164,25.4784735,27.82075145,30.888087,1842
unknown,1767204018,tau,kv_cache,90-100%,26.622900579248366,1.7279009328952153,21.13111,26.653596999999998,29.095815,30.970299,1224
unknown,1767204018,tau,no_cache,0-10%,382.6037488699187,90.28269349250868,247.492693,395.2275885,508.29251385000003,548.134701,1230
unknown,1767204018,tau,no_cache,10-25%,504.7142750400433,109.39691430968168,321.971091,510.92762849999997,673.77284475,769.203878,1848
unknown,1767204018,tau,no_cache,25-50%,743.4441217122395,161.79030322116697,478.102144,729.4052959999999,1069.8515713,1147.377518,3072
unknown,1767204018,tau,no_cache,50-75%,1200.9604264472657,278.8040004567655,771.36644,1165.0877185,1678.1259820499997,1760.824538,3072
unknown,1767204018,tau,no_cache,75-90%,1704.4064886720955,264.70290824589074,1211.61194,1711.193811,2140.18648825,2260.406611,1842
unknown,1767204018,tau,no_cache,90-100%,2027.6538996339868,281.6693037087081,1629.989243,2024.3636475,2405.6137166500002,2490.609336,1224
unknown,1767240798,nano,kv_cache,0-10%,171.8028580576923,10.638470837509846,158.149827,172.08349900000002,186.1189783,188.635052,312
unknown,1767240798,nano,kv_cache,10-25%,174.56977916233765,10.79630552594159,158.692178,175.77877949999998,189.62822824999998,199.529236,462
unknown,1767240798,nano,kv_cache,25-50%,179.44965142447916,10.206304004227952,162.650216,179.709229,193.4654738,197.701535,768
unknown,1767240798,nano,kv_cache,50-75%,184.85121669661456,9.052729146989098,169.22956,184.6316365,197.60391425,204.355654,768
unknown,1767240798,nano,kv_cache,75-90%,189.03232390570176,9.795318935132515,174.323596,188.8251875,201.389377,206.204838,456
unknown,1767240798,nano,kv_cache,90-100%,191.69968493137253,9.275318957983778,178.010154,193.172154,204.59110825,222.815445,306
unknown,1767240798,nano,no_cache,0-10%,1434.5449038333334,350.4634984538465,1005.363948,1597.3614710000002,1962.834762,2065.571553,312
unknown,1767240798,nano,no_cache,10-25%,1528.822607296537,378.96950062948196,1084.725881,1585.1742205,2158.5756330000004,2237.465849,462
unknown,1767240798,nano,no_cache,25-50%,1744.1783438789062,397.16880812562437,1203.26516,1750.476067,2415.04670205,2535.253892,768
unknown,1767240798,nano,no_cache,50-75%,2055.354581450521,405.8413139112174,1406.41894,1979.7902394999999,2688.2657568,2844.475922,768
unknown,1767240798,nano,no_cache,75-90%,2318.119561743421,348.2691102096994,1857.22651,2328.9880114999996,2785.14828075,2954.168894,456
unknown,1767240798,nano,no_cache,90-100%,2450.9071960424835,311.611171065553,2053.847243,2451.999252,2845.8469617500004,2941.926621,306
unknown,1767240798,tau,kv_cache,0-10%,151.48777058333332,3.0514861893168215,143.959138,151.5208215,156.36464155000002,159.598634,312
unknown,1767240798,tau,kv_cache,10-25%,152.35471338744588,3.950117283762517,145.01566,152.4974775,157.8564431,168.192365,462
unknown,1767240798,tau,kv_cache,25-50%,154.6303667434896,4.3144565388668505,144.628737,154.50879550000002,161.63648795,169.933774,768
unknown,1767240798,tau,kv_cache,50-75%,157.5923640625,4.49858311608279,146.479164,158.2983055,163.57970065,181.909182,768
unknown,1767240798,tau,kv_cache,75-90%,158.62601908114036,5.617250971321428,145.377641,160.9515775,165.80862875,172.032386,456
unknown,1767240798,tau,kv_cache,90-100%,159.42121946732027,5.713496870684467,145.886105,160.7210275,166.3649635,170.71647,306
unknown,1767240798,tau,no_cache,0-10%,1476.6977363076924,320.5897338731611,1086.639378,1613.750882,1837.7823349,1897.409763,312
unknown,1767240798,tau,no_cache,10-25%,1550.8344998030302,329.3606806202257,1154.444246,1582.2729235000002,1934.8313872,2009.242533,462
unknown,1767240798,tau,no_cache,25-50%,1749.5799368072915,349.1941437127831,1299.393447,1739.336491,2188.94321715,2257.208925,768
unknown,1767240798,tau,no_cache,50-75%,2060.0539515729165,312.77815748163664,1516.846664,2117.0286770000002,2432.9296490499996,2531.329825,768
unknown,1767240798,tau,no_cache,75-90%,2402.4510131425436,334.9740303362142,1973.663469,2400.995032,2791.686346,2852.235506,456
unknown,1767240798,tau,no_cache,90-100%,2505.667655650327,356.72308079325796,2072.918112,2497.3901905000002,2909.36254875,3086.058977,306
unknown,1767278026,nano,kv_cache,0-10%,869.5885198589743,118.92565082445374,739.978391,874.147131,996.6627917999999,1003.440524,312
unknown,1767278026,nano,kv_cache,10-25%,871.072693448052,119.50831623400506,738.56553,877.7979685,998.8765578,1012.659859,462
unknown,1767278026,nano,kv_cache,25-50%,878.3660332447917,119.47120575833047,748.105499,883.1154315,1007.1544488,1018.493415,768
unknown,1767278026,nano,kv_cache,50-75%,884.8532678658854,120.06001091056784,750.97854,887.5950809999999,1013.91073285,1026.356113,768
unknown,1767278026,nano,kv_cache,75-90%,892.5146467171053,119.66709707704511,759.647727,897.758425,1021.183553,1033.395426,456
unknown,1767278026,nano,kv_cache,90-100%,898.0363293464052,120.9740468854962,765.220846,902.900419,1029.3334435,1041.23614,306
unknown,1767278026,nano,no_cache,0-10%,3763.638820903846,772.8971084196381,2781.150941,4179.476158,4609.058642999999,4753.938158,312
unknown,1767278026,nano,no_cache,10-25%,3918.200411952381,793.577086395983,2982.948569,3958.0472505,4812.29153065,4915.298906,462
unknown,1767278026,nano,no_cache,25-50%,4357.890563270833,855.9644609072163,3266.8284,4325.8414525,5376.6063856,5514.963491,768
unknown,1767278026,nano,no_cache,50-75%,4883.411568266927,882.4722190174268,3740.145126,4915.1721655,5944.99376845,6114.763833,768
unknown,1767278026,nano,no_cache,75-90%,5405.895661026316,840.0021818159046,4395.606849,5408.663665,6358.731329,6482.30956,456
unknown,1767278026,nano,no_cache,90-100%,5625.766818019608,895.1618062914084,4545.1727,5592.2384625,6687.26492875,6801.744765,306
unknown,1767278026,tau,kv_cache,0-10%,825.8602212435898,128.18008502367888,679.693227,829.954497,961.1012800999999,973.723126,312
unknown,1767278026,tau,kv_cache,10-25%,831.7478433593074,129.09907204100267,683.330483,835.6003415,969.2193018500001,983.291432,462
unknown,1767278026,tau,kv_cache,25-50%,833.0676219114583,128.7346949962652,680.978419,852.296739,970.5545313,988.348145,768
unknown,1767278026,tau,kv_cache,50-75%,836.3245431171875,129.53651749759698,683.767723,854.2094565,974.38040145,986.521097,768
unknown,1767278026,tau,kv_cache,75-90%,838.4393097171053,129.33676504012186,691.942529,842.7684525,977.1168265,990.829394,456
unknown,1767278026,tau,kv_cache,90-100%,839.7721888562091,129.10923159719235,693.790419,843.858579,975.050784,991.665098,306
unknown,1767278026,tau,no_cache,0-10%,3837.6497467179483,763.8936006915942,2901.195669,4257.828196500001,4676.9987234,4728.581488,312
unknown,1767278026,tau,no_cache,10-25%,3997.880197538961,777.0315096960169,3083.507731,4001.2101775,4878.3149849,4941.596888,462
unknown,1767278026,tau,no_cache,25-50%,4447.808218938802,858.0192455660876,3366.849131,4458.005695,5475.3088646999995,5619.069839,768
unknown,1767278026,tau,no_cache,50-75%,5021.255279570312,831.5559041077291,3944.790274,5031.930625999999,6019.10618195,6146.52121,768
unknown,1767278026,tau,no_cache,75-90%,5438.377118035088,806.7989065336948,4493.2593,5467.008839,6336.73375175,6481.026332,456
unknown,1767278026,tau,no_cache,90-100%,5663.733017888889,863.3025369735202,4675.101431,5640.299961,6694.896006,6796.941964,306
